StationID,maximum_power_kw,fast_charging_connector_type,supply_voltage_v,output_current_a,session_energy_consumed_kwh,charger_temperature_celsius,battery_soc_percent,charging_session_duration_min,charging_state,connector_standard,grid_power_load_kw
26002,50.0,2,400.4,126.28,32.74,18.5,46.4,34.2,95.0,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",49.65
26001,22.0,0,230.4,94.22,23.28,20.7,34.3,69.2,95.8,Type 2 (Socket Only),21.83
25999,100.0,2,416.0,240.75,34.43,24.6,70.0,18.4,93.3,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",99.16
25997,22.0,0,227.3,96.14,11.86,21.4,62.4,36.8,95.1,Type 2 (Socket Only),21.61
25996,100.0,1,392.2,254.6,21.04,29.8,45.8,12.8,93.4,CCS (Type 2),99.79
25994,22.0,0,237.7,98.02,19.24,17.5,52.9,53.0,96.9,Type 2 (Socket Only),21.99
25993,50.0,3,394.8,125.78,25.63,28.2,58.6,33.6,95.9,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",49.15
25991,3.7,0,227.8,13.61,22.69,30.5,16.3,422.7,97.7,Type 2 (Socket Only),3.4
25774,22.0,0,240.7,97.73,14.9,22.4,34.9,45.8,93.8,Type 2 (Socket Only),19.97
25772,50.0,2,405.3,119.89,40.44,16.7,70.3,45.6,93.8,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",45.97
25769,22.0,0,240.6,89.87,19.33,16.0,17.1,60.5,93.5,Type 2 (Socket Only),22.46
25752,50.0,3,389.8,130.24,45.98,30.9,73.5,50.3,94.4,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only), Type 2 (Tethered Connector)",51.36
25750,50.0,3,421.5,116.66,43.12,21.5,64.4,54.3,94.4,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",44.49
25746,100.0,5,396.2,255.56,32.82,23.2,5.0,17.2,97.1,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",91.66
25745,50.0,3,397.7,124.8,14.78,26.4,55.7,18.1,96.2,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",46.86
24557,150.0,4,789.3,193.06,53.4,29.9,50.1,23.3,93.0,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",143.24
24495,22.0,0,224.9,93.84,16.97,7.8,30.7,42.7,96.5,Type 2 (Socket Only),21.39
24494,50.0,2,416.3,122.56,23.53,28.9,83.8,27.1,94.2,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",46.55
24489,100.0,1,400.8,254.89,30.88,20.3,56.5,17.5,94.0,CCS (Type 2),88.79
24442,22.0,0,238.9,95.92,20.74,21.7,46.9,54.9,94.7,Type 2 (Socket Only),20.4
24439,22.0,0,230.9,93.71,22.03,11.4,77.9,62.1,95.1,Type 2 (Socket Only),22.69
24438,7.0,0,226.8,29.68,22.41,32.1,51.4,210.4,95.4,Type 2 (Socket Only),6.91
24437,22.0,0,233.2,98.45,24.95,28.8,21.1,71.0,98.2,Type 2 (Socket Only),21.13
24436,22.0,0,217.3,97.57,21.86,22.8,90.7,64.1,98.2,Type 2 (Socket Only),21.24
24435,22.0,0,225.7,91.67,23.16,26.4,23.0,64.6,96.0,Type 2 (Socket Only),20.99
24434,22.0,0,233.3,97.5,19.02,25.9,43.6,57.3,94.6,Type 2 (Socket Only),20.16
24433,50.0,2,390.1,124.76,41.55,16.2,31.4,46.8,93.6,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",50.3
24432,22.0,0,227.6,94.05,16.71,15.9,37.8,48.2,95.6,Type 2 (Socket Only),20.75
24431,50.0,2,411.7,120.11,34.34,24.9,23.4,46.2,91.3,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",48.43
24430,3.7,0,238.6,14.03,13.37,20.4,31.7,233.5,96.9,Type 2 (Socket Only),3.58
24428,22.0,0,226.8,98.45,20.01,16.2,32.7,47.5,97.2,Type 2 (Socket Only),21.15
24427,22.0,0,231.0,95.71,15.98,11.4,52.6,48.7,96.6,Type 2 (Socket Only),19.27
24426,22.0,0,229.0,100.72,16.35,20.2,70.1,49.1,98.0,Type 2 (Socket Only),20.3
24420,50.0,2,410.4,119.31,31.12,23.2,96.0,35.5,93.5,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",41.82
24418,50.0,3,386.6,125.24,28.13,13.8,21.4,34.9,91.8,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",45.66
24416,22.0,0,217.8,104.2,16.65,29.4,58.2,44.5,94.0,Type 2 (Socket Only),21.58
24415,22.0,0,233.1,95.61,11.82,23.6,49.4,30.7,94.8,Type 2 (Socket Only),19.48
24406,22.0,0,232.5,94.85,27.19,20.2,5.0,83.3,96.4,Type 2 (Socket Only),19.99
24405,50.0,1,391.7,128.32,34.4,28.5,63.3,41.9,96.4,"CHAdeMO, Type 2 (Socket Only)",41.31
24402,22.0,0,214.5,100.11,16.93,21.6,14.6,48.6,95.4,Type 2 (Socket Only),21.18
24401,50.0,3,388.1,129.64,24.68,22.6,36.3,32.7,93.0,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",45.44
24400,22.0,0,210.2,104.99,16.97,20.3,38.6,44.2,96.2,Type 2 (Socket Only),21.31
24398,22.0,0,226.4,100.63,15.2,29.4,49.7,36.0,97.1,Type 2 (Socket Only),23.67
24397,22.0,0,239.8,87.75,17.67,22.5,83.1,47.1,98.1,Type 2 (Socket Only),20.21
24395,50.0,3,355.6,135.35,32.34,25.7,45.1,39.1,95.9,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",44.91
24394,3.7,0,251.7,13.42,24.12,37.8,67.4,407.8,95.2,Type 2 (Socket Only),3.48
24389,22.0,0,215.4,98.67,18.56,20.6,61.2,45.2,95.9,Type 2 (Socket Only),22.73
24388,22.0,0,243.0,90.67,13.41,27.1,10.7,39.1,94.3,Type 2 (Socket Only),21.03
24335,50.0,3,425.4,117.33,32.93,25.2,89.9,37.5,94.6,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",48.91
24221,50.0,3,383.1,133.62,24.93,16.7,67.8,28.4,94.6,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",42.0
24031,22.0,0,239.3,93.72,13.48,34.0,48.3,35.7,96.7,Type 2 (Socket Only),20.32
22899,50.0,2,390.1,128.49,35.76,20.9,17.2,47.1,95.3,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",49.83
22896,22.0,0,225.3,101.22,13.35,25.7,62.5,34.2,95.6,Type 2 (Socket Only),23.31
21236,22.0,0,245.1,86.02,8.67,18.0,74.9,25.0,95.7,Type 2 (Socket Only),19.85
21235,3.7,0,233.7,16.61,18.22,13.3,35.6,280.7,96.3,Type 2 (Socket Only),3.65
21072,22.0,0,228.2,101.23,17.15,22.5,52.3,48.8,95.5,Type 2 (Socket Only),20.55
21071,22.0,0,215.8,103.4,20.44,28.5,64.5,58.5,96.2,Type 2 (Socket Only),21.43
20924,3.7,0,230.8,13.48,22.3,15.4,39.4,379.7,95.1,Type 2 (Socket Only),3.73
19803,7.0,0,230.3,27.44,12.59,18.6,12.8,98.7,96.7,Type 2 (Socket Only),6.26
19500,3.7,0,247.9,12.79,23.34,13.1,45.4,416.3,95.6,Type 2 (Socket Only),3.62
19134,180.0,2,811.4,220.66,55.17,23.7,37.4,20.4,89.9,"CCS (Type 2), CHAdeMO",171.29
19133,180.0,2,806.8,219.39,22.28,16.1,44.0,7.4,92.4,"CCS (Type 2), CHAdeMO",177.5
19131,180.0,2,793.2,228.01,51.12,15.7,62.8,16.3,91.5,"CCS (Type 2), CHAdeMO",172.08
19111,22.0,0,222.4,99.27,10.09,25.3,45.6,25.7,97.4,"CCS (Type 2), CHAdeMO",21.64
19107,50.0,1,405.9,121.53,40.9,20.0,55.1,44.4,96.8,CHAdeMO,50.74
19103,50.0,1,404.1,128.36,42.33,27.6,25.9,54.5,94.7,CHAdeMO,46.1
19102,180.0,1,825.9,215.81,33.14,24.5,57.9,10.1,91.3,CCS (Type 2),143.83
18943,7.0,0,222.9,32.94,24.74,30.6,62.0,215.0,98.1,Type 2 (Socket Only),6.55
18933,22.0,0,225.9,102.88,14.48,27.2,69.9,39.2,95.9,Type 2 (Socket Only),23.49
18914,22.0,0,251.2,88.3,11.05,17.2,52.2,28.4,97.7,Type 2 (Socket Only),20.84
18913,22.0,0,220.8,103.21,19.55,17.3,52.7,56.1,97.3,Type 2 (Socket Only),22.69
18519,22.0,0,240.5,86.59,18.21,19.4,37.2,50.5,96.2,Type 2 (Socket Only),21.29
18318,50.0,2,407.9,123.83,37.78,23.7,40.2,40.6,93.2,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",44.4
18316,22.0,0,217.5,101.82,17.31,25.4,18.6,41.9,97.6,Type 2 (Socket Only),22.86
18305,22.0,0,233.5,96.28,25.6,25.5,49.1,66.9,97.0,Type 2 (Socket Only),21.93
18290,180.0,2,774.9,226.24,50.59,18.4,24.8,17.3,92.4,"CCS (Type 2), CHAdeMO",165.88
18289,180.0,2,799.7,228.26,34.68,23.5,47.7,11.0,92.3,"CCS (Type 2), CHAdeMO",185.65
18219,50.0,1,403.5,117.73,27.6,28.0,38.9,34.1,94.8,"CCS (Type 2), Type 2 (Socket Only)",52.81
15334,3.7,0,230.8,17.43,20.09,25.2,27.1,337.7,96.4,Type 2 (Socket Only),3.33
15333,47.0,1,224.4,208.86,12.05,10.9,21.6,16.3,96.3,"CCS (Type 2), Type 2 (Socket Only)",41.55
15181,22.0,0,235.7,92.79,20.76,27.7,41.9,50.3,94.9,Type 2 (Socket Only),21.49
15180,22.0,0,223.6,101.53,20.1,19.9,33.9,61.8,96.6,Type 2 (Socket Only),19.5
15124,22.0,0,217.1,103.13,22.15,10.2,48.2,63.3,95.0,Type 2 (Socket Only),20.7
15123,7.0,0,227.5,33.81,15.21,21.2,29.3,115.3,95.8,Type 2 (Socket Only),6.29
15122,3.7,0,222.7,17.16,21.07,17.6,31.4,339.3,96.3,Type 2 (Socket Only),3.41
15121,3.7,0,232.1,13.89,21.26,23.7,26.4,304.4,96.5,Type 2 (Socket Only),3.58
15120,3.7,0,227.7,15.52,19.64,23.5,29.5,349.5,96.2,Type 2 (Socket Only),3.56
15119,11.0,0,242.5,45.88,19.56,25.7,43.4,105.5,94.6,Type 2 (Socket Only),9.89
15118,47.0,1,227.4,205.9,12.01,27.5,68.1,13.4,96.1,"CCS (Type 2), Type 2 (Socket Only)",48.57
15117,3.7,0,232.2,14.45,15.41,18.0,60.8,224.0,96.9,Type 2 (Socket Only),3.74
15115,22.0,0,220.7,100.94,12.48,18.4,44.7,29.8,98.1,Type 2 (Socket Only),21.27
15114,22.0,0,226.6,100.51,17.03,19.0,55.8,47.7,96.8,Type 2 (Socket Only),20.93
15113,3.7,0,222.7,20.24,20.88,20.3,30.6,381.0,95.2,Type 2 (Socket Only),3.57
15112,22.0,0,239.5,97.51,13.59,28.8,37.9,37.9,98.1,Type 2 (Socket Only),23.16
15111,22.0,0,223.9,97.64,19.17,36.5,55.3,46.1,99.1,Type 2 (Socket Only),23.08
15110,3.7,0,224.8,13.55,12.62,14.8,70.5,198.8,97.5,Type 2 (Socket Only),3.47
15109,22.0,0,232.4,95.25,17.49,25.6,27.9,44.4,93.8,Type 2 (Socket Only),20.79
15108,7.0,0,224.3,32.81,15.48,26.2,67.8,151.5,97.7,Type 2 (Socket Only),6.64
15107,7.0,0,241.3,28.12,16.29,20.4,56.0,125.0,97.0,Type 2 (Socket Only),6.93
15105,3.7,0,245.7,10.84,13.28,14.4,45.9,203.7,95.3,Type 2 (Socket Only),3.49
15104,11.0,0,222.8,45.33,21.53,23.4,38.7,117.6,98.2,Type 2 (Socket Only),9.82
15098,3.7,0,236.8,15.83,11.85,23.4,54.3,203.8,94.7,Type 2 (Socket Only),3.76
15091,22.0,0,223.2,93.11,18.81,23.3,45.4,47.3,97.0,"Type 2 (Socket Only), Type 2 (Tethered Connector)",21.32
15090,22.0,0,227.1,96.68,16.12,22.8,18.3,38.6,96.7,Type 2 (Socket Only),21.02
15088,22.0,0,235.5,89.77,19.2,26.8,30.5,50.7,95.3,Type 2 (Socket Only),20.34
15087,3.7,0,231.1,20.86,21.01,16.5,29.7,320.0,95.6,Type 2 (Socket Only),3.9
15086,22.0,0,231.3,95.15,12.76,26.2,28.0,35.4,97.6,Type 2 (Socket Only),21.99
15085,22.0,0,238.8,94.52,21.23,18.0,59.7,52.1,94.6,Type 2 (Socket Only),21.25
15084,22.0,0,238.7,94.42,10.45,21.0,7.8,27.0,96.4,Type 2 (Socket Only),21.04
15083,22.0,0,230.4,98.68,9.16,16.5,31.0,27.3,92.8,Type 2 (Socket Only),22.26
15081,7.0,0,224.9,28.72,18.36,25.5,5.0,135.9,97.3,Type 2 (Socket Only),6.68
15080,7.0,0,230.0,28.08,13.36,12.9,29.5,126.5,93.8,Type 2 (Socket Only),6.47
15079,3.7,0,221.9,16.84,17.22,26.6,67.3,238.2,96.0,Type 2 (Socket Only),3.59
15078,3.7,0,236.3,18.28,20.53,26.7,64.6,296.7,97.3,Type 2 (Socket Only),3.59
15077,3.7,0,228.5,26.3,20.59,19.2,68.3,349.4,95.1,Type 2 (Socket Only),3.44
15076,3.7,0,221.2,10.33,26.09,27.7,41.3,437.6,95.3,Type 2 (Socket Only),3.21
15074,3.7,0,240.7,13.29,16.4,15.7,16.7,232.6,96.8,Type 2 (Socket Only),4.0
15073,22.0,0,229.9,92.6,20.0,22.0,31.2,57.0,95.1,Type 2 (Socket Only),19.41
15072,22.0,0,224.0,98.86,12.38,31.5,48.1,33.4,96.4,Type 2 (Socket Only),19.37
15059,22.0,0,239.1,89.92,17.63,27.6,14.8,50.8,94.8,Type 2 (Socket Only),22.65
15057,22.0,0,240.1,93.16,23.42,20.6,34.3,70.2,94.5,Type 2 (Socket Only),20.25
15055,22.0,0,214.9,101.56,17.55,33.9,51.4,47.8,94.1,Type 2 (Socket Only),20.74
15053,22.0,0,238.9,93.12,16.09,16.0,49.5,47.0,94.9,Type 2 (Socket Only),20.59
15051,22.0,0,231.3,91.84,10.11,19.2,80.2,31.5,96.4,Type 2 (Socket Only),22.29
15050,22.0,0,237.8,93.09,13.15,24.0,58.1,39.4,98.1,Type 2 (Socket Only),22.3
15046,22.0,0,229.5,91.77,15.21,18.7,48.3,38.9,95.6,Type 2 (Socket Only),20.07
15031,22.0,0,233.0,94.7,17.4,20.9,27.9,50.5,95.5,Type 2 (Socket Only),19.97
15030,50.0,2,418.3,117.96,32.66,20.9,35.1,40.6,94.1,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",44.83
15029,22.0,0,227.6,101.24,20.66,30.9,35.4,55.2,96.5,Type 2 (Socket Only),20.42
15025,22.0,0,237.9,91.76,12.25,13.5,46.8,33.1,95.9,Type 2 (Socket Only),22.71
15022,22.0,0,224.6,99.94,14.02,32.7,48.2,35.0,93.3,Type 2 (Socket Only),21.3
15016,22.0,0,238.2,90.54,13.0,21.6,5.0,40.5,97.7,Type 2 (Socket Only),19.93
15010,50.0,2,393.1,127.22,36.78,20.0,31.3,48.4,94.8,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",46.87
15009,50.0,2,421.1,117.88,47.01,24.7,28.4,56.2,95.8,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",45.32
15005,22.0,0,231.4,95.08,20.24,26.9,73.8,47.3,98.4,Type 2 (Socket Only),22.83
15003,100.0,1,395.1,249.55,35.3,14.5,60.4,21.3,95.8,CCS (Type 2),97.23
14996,22.0,0,236.1,87.62,12.74,21.8,66.2,33.9,93.8,Type 2 (Socket Only),20.36
14990,22.0,0,221.9,101.65,12.14,29.4,43.2,31.5,96.1,Type 2 (Socket Only),21.0
14989,22.0,0,233.4,95.52,9.34,23.3,18.4,24.6,94.9,Type 2 (Socket Only),20.54
14985,22.0,0,234.3,95.66,21.77,27.5,35.9,65.7,95.0,Type 2 (Socket Only),21.33
14982,22.0,0,244.8,88.71,27.26,23.1,54.7,71.5,95.8,Type 2 (Socket Only),20.1
14981,22.0,0,235.6,96.68,16.98,20.2,55.6,43.7,95.8,Type 2 (Socket Only),22.13
14978,50.0,2,384.8,127.75,39.82,18.0,56.0,54.7,96.1,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",45.46
14977,22.0,0,225.3,96.04,20.03,18.6,6.3,61.2,96.6,Type 2 (Socket Only),21.06
14964,50.0,2,395.4,126.72,32.68,8.2,57.8,33.9,91.6,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",42.99
14958,22.0,0,225.0,96.07,22.55,28.4,50.7,59.2,93.9,Type 2 (Socket Only),21.01
14947,22.0,0,236.1,95.85,17.83,16.1,52.7,52.0,95.3,Type 2 (Socket Only),22.07
14931,22.0,0,225.7,94.95,15.23,16.2,14.6,38.3,97.5,Type 2 (Socket Only),21.21
14928,22.0,0,225.8,93.98,17.01,23.6,29.9,40.0,95.4,Type 2 (Socket Only),21.24
14924,50.0,3,406.1,116.62,29.61,17.0,78.4,31.1,95.0,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only), Type 2 (Tethered Connector)",48.22
14923,22.0,0,223.1,99.98,16.0,20.9,18.4,40.2,92.7,Type 2 (Socket Only),19.94
14915,50.0,2,415.2,120.26,33.13,22.8,16.5,37.8,94.2,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",47.18
14914,50.0,2,408.2,121.71,48.98,10.0,58.7,53.8,92.8,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",47.01
14911,150.0,4,788.0,191.46,57.81,23.4,31.1,24.4,94.4,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",136.92
14909,22.0,0,231.1,89.75,19.27,15.2,56.9,49.7,95.9,Type 2 (Socket Only),21.29
14902,22.0,0,231.8,93.77,16.95,8.8,46.8,51.3,94.9,Type 2 (Socket Only),19.16
14897,150.0,4,797.7,192.81,77.97,21.1,85.6,27.2,91.2,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",116.68
14895,50.0,3,385.7,132.59,41.63,33.0,43.3,49.5,95.1,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only), Type 2 (Tethered Connector)",47.74
14892,50.0,2,389.6,128.83,37.1,36.6,75.5,46.1,92.0,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",45.04
14891,150.0,4,769.8,191.7,54.82,24.7,59.4,18.7,94.6,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",137.8
14889,50.0,1,393.2,125.2,38.0,26.7,58.8,45.4,92.5,CHAdeMO,48.57
14882,50.0,1,403.2,122.53,28.48,18.0,80.0,33.8,95.0,CHAdeMO,50.95
14875,50.0,3,412.3,120.31,37.11,31.6,49.2,39.9,92.9,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",47.17
14874,50.0,2,401.9,122.94,20.35,26.7,69.3,22.9,94.6,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",51.1
7679,22.0,0,227.4,98.84,14.5,17.4,6.7,41.4,94.3,Type 2 (Socket Only),23.1
4605,22.0,0,243.6,90.2,16.71,13.0,69.9,43.0,96.4,Type 2 (Socket Only),20.69
157356,120.0,1,380.4,313.3,37.68,21.2,56.6,16.6,95.9,NACS / Tesla Supercharger,107.4
84134,120.0,1,416.3,288.5,36.64,26.1,19.7,19.0,94.1,NACS / Tesla Supercharger,123.4
79956,120.0,1,392.4,304.84,33.5,29.8,55.4,14.7,93.9,NACS / Tesla Supercharger,109.98
79871,120.0,1,415.2,290.51,23.35,13.7,26.2,10.6,94.6,NACS / Tesla Supercharger,120.07
79788,120.0,1,396.0,300.99,39.47,15.4,20.7,18.4,93.3,NACS / Tesla Supercharger,100.7
79334,120.0,1,397.6,301.26,38.52,28.2,89.5,17.7,92.7,NACS / Tesla Supercharger,118.38
79005,120.0,1,404.2,293.96,29.37,27.1,29.6,16.6,95.6,NACS / Tesla Supercharger,113.33
78731,120.0,1,410.9,292.92,24.68,31.7,42.1,13.5,92.6,NACS / Tesla Supercharger,124.88
31241,7.2,0,234.6,25.71,20.19,11.7,28.7,148.3,92.8,Type 2 (Socket Only),6.6
25790,0.0,0,244.1,27.43,17.91,14.1,64.2,135.3,97.5,BS1363 3 Pin 13 Amp,6.95
24678,2.0,0,231.0,11.68,21.11,20.2,62.0,480.0,97.2,BS1363 3 Pin 13 Amp,1.87
24607,120.0,1,426.1,277.9,42.44,17.8,40.5,23.9,95.0,"BS1363 3 Pin 13 Amp, NACS / Tesla Supercharger",108.01
24573,0.0,0,224.1,30.67,23.03,19.5,33.7,168.4,98.2,BS1363 3 Pin 13 Amp,6.36
24567,0.0,0,222.0,33.42,18.23,28.0,39.2,154.9,97.5,Type 2 (Socket Only),7.39
24505,22.0,0,229.0,97.89,18.63,22.3,5.0,44.2,93.9,Type 2 (Socket Only),20.91
15582,0.0,0,236.0,28.66,17.71,24.7,37.5,133.5,96.3,BS1363 3 Pin 13 Amp,6.3
15581,0.0,0,227.6,31.36,16.28,22.6,26.1,155.3,95.8,BS1363 3 Pin 13 Amp,7.09
15580,0.0,0,236.9,31.08,12.68,20.2,52.8,106.8,96.9,BS1363 3 Pin 13 Amp,7.04
15579,0.0,0,241.2,29.56,18.91,21.2,33.3,143.7,95.6,BS1363 3 Pin 13 Amp,6.52
15578,0.0,0,223.5,29.59,22.36,21.6,55.6,189.3,97.7,BS1363 3 Pin 13 Amp,6.17
15577,0.0,0,221.2,31.8,15.92,20.1,45.4,133.6,95.8,BS1363 3 Pin 13 Amp,6.34
15576,0.0,0,237.6,27.75,17.13,25.1,45.1,152.0,96.3,BS1363 3 Pin 13 Amp,7.24
15575,0.0,0,232.2,27.93,20.06,26.4,59.7,160.3,99.5,BS1363 3 Pin 13 Amp,7.44
15574,0.0,0,232.6,31.45,22.49,21.7,29.6,208.4,95.7,BS1363 3 Pin 13 Amp,6.79
15573,0.0,0,235.6,27.62,13.35,29.5,40.8,131.4,95.1,BS1363 3 Pin 13 Amp,6.61
15572,0.0,0,217.8,29.38,16.09,15.7,59.4,119.3,94.5,BS1363 3 Pin 13 Amp,6.37
15571,0.0,0,233.5,27.01,20.19,26.5,74.8,196.1,95.6,BS1363 3 Pin 13 Amp,6.77
15570,0.0,0,231.4,26.23,11.98,23.3,54.2,107.3,98.1,BS1363 3 Pin 13 Amp,6.53
15569,0.0,0,233.7,31.05,18.94,18.3,36.0,184.8,94.0,BS1363 3 Pin 13 Amp,6.68
15567,0.0,0,222.4,32.97,14.79,20.2,40.0,132.2,96.8,BS1363 3 Pin 13 Amp,6.57
15565,0.0,0,230.6,34.13,23.47,17.0,51.4,217.6,96.4,BS1363 3 Pin 13 Amp,6.62
15564,0.0,0,226.1,29.07,19.84,13.7,69.2,153.0,95.4,BS1363 3 Pin 13 Amp,6.93
15563,0.0,0,238.3,32.83,22.92,20.6,36.6,190.8,96.4,BS1363 3 Pin 13 Amp,6.36
15562,0.0,0,229.3,33.6,23.6,23.5,42.7,197.9,96.7,BS1363 3 Pin 13 Amp,6.67
15560,0.0,0,225.2,31.63,7.46,18.1,64.7,59.6,95.4,BS1363 3 Pin 13 Amp,6.83
15559,0.0,0,222.1,32.79,24.5,23.3,68.0,193.5,97.2,BS1363 3 Pin 13 Amp,6.92
15558,6.9,0,237.0,27.85,17.87,27.3,43.4,169.1,95.6,"BS1363 3 Pin 13 Amp, Type 2 (Socket Only)",6.67
15557,0.0,0,237.8,29.11,21.3,21.3,77.8,185.3,95.6,BS1363 3 Pin 13 Amp,6.65
15556,0.0,0,245.4,29.24,13.32,18.4,52.3,109.3,92.6,BS1363 3 Pin 13 Amp,6.49
15555,0.0,0,227.4,25.38,16.12,24.0,39.3,158.3,96.2,BS1363 3 Pin 13 Amp,6.73
15554,0.0,0,221.9,31.74,13.19,27.2,44.9,125.8,97.1,BS1363 3 Pin 13 Amp,6.44
15553,0.0,0,229.0,26.93,19.29,19.0,51.3,150.3,95.2,BS1363 3 Pin 13 Amp,6.48
15552,22.4,0,224.4,94.18,13.66,30.8,37.4,38.1,96.0,"BS1363 3 Pin 13 Amp, Type 2 (Socket Only)",22.34
15551,0.0,0,225.0,31.37,19.44,25.2,53.0,170.2,92.6,BS1363 3 Pin 13 Amp,5.89
15550,2.2,0,233.8,10.52,18.29,24.4,41.7,457.1,95.0,"BS1363 3 Pin 13 Amp, Type 1 (J1772)",2.23
15549,0.0,0,238.7,25.69,17.97,29.4,29.4,151.9,97.2,BS1363 3 Pin 13 Amp,6.6
15548,0.0,0,233.3,28.91,26.06,17.5,99.0,218.2,98.6,BS1363 3 Pin 13 Amp,6.62
15547,0.0,0,230.9,26.81,13.97,35.9,33.7,122.5,95.1,BS1363 3 Pin 13 Amp,6.54
15546,0.0,0,236.6,27.55,20.41,31.2,16.1,199.5,94.3,BS1363 3 Pin 13 Amp,6.4
15545,0.0,0,228.2,28.66,17.03,17.2,34.9,140.8,95.0,BS1363 3 Pin 13 Amp,6.26
15544,0.0,0,241.6,25.71,21.7,17.5,40.9,166.1,93.9,BS1363 3 Pin 13 Amp,6.64
15543,0.0,0,254.0,29.67,15.05,20.8,61.2,140.7,94.1,BS1363 3 Pin 13 Amp,6.53
15542,0.0,0,225.0,30.97,17.05,21.8,31.3,138.7,98.0,BS1363 3 Pin 13 Amp,7.02
15540,0.0,0,239.7,28.3,17.3,21.1,50.9,157.9,95.1,BS1363 3 Pin 13 Amp,6.77
15539,0.0,0,239.7,33.64,22.5,19.0,47.1,201.8,94.8,BS1363 3 Pin 13 Amp,7.08
15538,0.0,0,234.2,27.05,15.43,22.4,43.2,135.6,96.0,BS1363 3 Pin 13 Amp,7.25
15537,0.0,0,240.3,31.87,14.07,28.9,44.9,126.6,97.3,BS1363 3 Pin 13 Amp,6.87
15536,0.0,0,232.8,25.74,21.32,19.8,56.9,206.6,96.9,BS1363 3 Pin 13 Amp,6.15
15535,0.0,0,235.2,34.09,14.92,32.1,58.5,138.1,93.9,BS1363 3 Pin 13 Amp,6.53
15534,0.0,0,230.7,31.55,20.95,22.5,39.4,205.3,96.7,BS1363 3 Pin 13 Amp,6.38
15533,0.0,0,231.1,28.13,5.94,16.7,74.6,54.9,95.9,BS1363 3 Pin 13 Amp,6.89
15532,0.0,0,235.1,31.82,13.3,32.3,14.1,111.2,95.4,CHAdeMO,6.68
15531,0.0,0,233.4,32.57,21.3,22.9,29.5,188.9,99.5,BS1363 3 Pin 13 Amp,7.0
15530,7.0,0,221.6,28.48,13.37,21.8,54.2,123.7,95.5,"BS1363 3 Pin 13 Amp, Type 2 (Socket Only)",6.69
15529,0.0,0,234.1,31.77,14.14,22.3,27.2,122.0,94.3,BS1363 3 Pin 13 Amp,6.58
15528,0.0,0,228.0,32.97,12.96,25.1,64.1,122.8,97.0,BS1363 3 Pin 13 Amp,6.38
15527,0.0,0,225.6,31.29,15.2,30.8,33.2,125.5,95.5,BS1363 3 Pin 13 Amp,6.69
15526,0.0,0,237.8,29.97,16.61,11.3,43.1,139.4,98.3,BS1363 3 Pin 13 Amp,7.48
15525,0.0,0,222.5,34.1,20.57,19.8,67.2,171.3,96.5,BS1363 3 Pin 13 Amp,6.61
15524,0.0,0,227.8,29.95,25.88,25.8,35.2,198.9,95.4,BS1363 3 Pin 13 Amp,6.74
15523,0.0,0,221.5,29.28,23.76,22.7,20.1,215.3,95.8,BS1363 3 Pin 13 Amp,6.64
15522,0.0,0,226.8,33.16,26.13,15.6,41.7,256.2,92.2,BS1363 3 Pin 13 Amp,7.23
15521,0.0,0,249.1,27.46,12.2,31.1,39.6,107.2,95.1,BS1363 3 Pin 13 Amp,6.18
