StationID,Operator,UsageType,MaxPowerKW,FastChargeCount,ConnectionTypes,StatusType,Voltage_V,Current_A,Session_Energy_kWh,Temperature_C,SoC_pct,Session_Duration_min,Charging_Efficiency_pct,Connector_Temp_C,Grid_Load_kW
100339,ChargePoint,Public - Membership Required,6.6,0,Type 1 (J1772),Operational,248.7,30.82,8.59,18.8,37.7,77.2,95.6,43.0,6.42
100338,ChargePoint,Public - Membership Required,6.6,0,"Type 1 (J1772), Type 2 (Tethered Connector)",Operational,235.2,28.46,23.09,12.7,78.6,233.2,96.2,34.8,6.22
100337,ChargePoint,Public - Membership Required,6.6,0,Type 1 (J1772),Operational,223.3,26.97,16.37,23.3,33.6,169.5,93.8,44.2,5.78
100310,Chargestar (AU),Public,7.0,0,Type 1 (J1772),Operational,238.5,30.98,18.88,14.4,31.8,160.2,95.1,38.8,6.44
100271,(Unknown Operator),Public,3.6,0,Type I (AS 3112),Operational,230.5,15.26,18.12,21.1,38.0,298.6,97.4,34.6,3.77
100240,Tesla (Tesla-only charging),Public,0.0,0,Type 2 (Tethered Connector),Operational,224.6,26.61,14.19,29.3,49.2,103.7,97.7,49.9,6.81
100239,ChargePoint,Public,6.6,0,Type 1 (J1772),Operational,237.2,31.36,25.75,15.6,28.0,216.3,97.4,40.4,5.97
100238,(Unknown Operator),Public,6.6,0,Type 1 (J1772),Operational,241.8,27.03,16.38,21.0,44.6,136.8,97.3,42.0,6.32
100237,ChargePoint,Public,6.6,0,Type 1 (J1772),Operational,231.7,27.11,22.8,21.4,99.0,178.2,94.9,42.4,5.94
100236,ChargePoint,Public,6.6,0,Type 1 (J1772),Operational,222.2,33.33,16.73,28.6,67.6,154.4,96.5,55.3,6.29
100235,ChargePoint,Public,6.6,0,"Tesla (Model S/X), Type 1 (J1772)",Operational,230.9,29.63,13.43,16.2,60.1,115.5,94.4,39.4,6.26
100231,ChargePoint,Public,6.6,0,Type 1 (J1772),Not Operational,222.4,32.1,24.54,19.1,76.8,205.9,99.5,44.6,6.47
100230,ChargePoint,Public,6.6,0,Type 1 (J1772),Operational,231.8,23.9,13.02,21.7,53.3,135.8,95.4,40.3,6.92
100229,(Unknown Operator),Public,7.0,0,Type 1 (J1772),Operational,236.0,29.27,22.62,27.5,63.5,194.6,97.1,50.4,6.78
100228,Chargestar (AU),Public,7.0,0,Type 1 (J1772),Operational,214.2,28.19,13.52,24.0,71.5,120.0,95.3,45.9,6.14
100225,Chargestar (AU),Public,7.0,0,Type 1 (J1772),Operational,235.7,30.93,22.01,19.5,53.0,164.0,95.1,43.8,6.69
100224,Chargestar (AU),Public,7.0,0,Type 1 (J1772),Operational,227.0,28.15,16.52,21.6,56.0,142.8,94.7,43.5,7.39
100223,Chargestar (AU),Public,7.0,0,Type 1 (J1772),Operational,225.5,35.57,23.16,16.9,74.4,219.2,95.4,45.9,7.19
100222,Chargestar (AU),Public,7.0,0,Type 1 (J1772),Operational,219.4,30.0,26.12,26.9,48.9,237.3,97.1,50.4,6.23
100221,(Unknown Operator),Public,7.0,0,Type 1 (J1772),Operational,221.4,33.04,14.11,20.7,55.7,115.6,95.1,47.1,7.17
100220,Chargefox,Public,125.0,1,"CCS (Type 2), Type 2 (Socket Only)",Operational,395.3,316.62,36.58,32.7,30.5,17.5,96.3,120.0,110.02
97236,Tesla (Tesla-only charging),Public,22.0,0,Type 2 (Tethered Connector),Temporarily Unavailable,244.1,88.33,16.91,23.7,71.6,44.3,95.9,120.0,21.85
93664,Tesla (Tesla-only charging),Public - Membership Required,150.0,1,CCS (Type 2),Operational,812.8,184.31,49.73,27.0,6.6,18.5,92.6,120.0,145.3
93384,Tesla (Tesla-only charging),Public - Membership Required,120.0,1,CCS (Type 2),Operational,409.4,297.04,41.67,26.7,23.4,22.2,96.6,120.0,113.09
91621,Chargefox,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,236.8,95.81,18.87,31.1,39.6,57.9,97.8,120.0,22.35
79311,Tesla (Tesla-only charging),Public - Membership Required,120.0,1,CCS (Type 2),Operational,411.2,288.33,34.14,19.1,64.9,18.8,93.9,120.0,103.01
77174,(Business Owner at Location),Private - For Staff; Visitors or Customers,0.0,0,Type 2 (Tethered Connector),Operational,240.4,30.66,18.86,18.2,78.2,162.0,94.3,42.3,6.11
74343,(Business Owner at Location),Public - Membership Required,7.0,0,Type 2 (Socket Only),Operational,223.1,30.92,19.39,14.0,33.7,167.7,95.5,38.3,5.67
72049,(Business Owner at Location),Private - For Staff; Visitors or Customers,22.0,0,Type 2 (Tethered Connector),Operational,244.4,89.17,13.81,15.3,49.8,35.3,94.4,120.0,19.94
70034,Chargestar (AU),Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,229.5,95.85,17.23,24.0,54.0,53.7,95.3,120.0,19.95
66044,Chargefox,Public - Membership Required,50.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,401.9,123.31,38.61,24.4,27.9,47.7,94.4,120.0,45.45
66042,Chargestar (AU),Public,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,417.3,112.11,33.54,20.7,87.3,43.1,95.5,120.0,45.85
66041,Chargefox,Public - Membership Required,50.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,407.5,123.8,29.33,20.0,34.3,34.9,94.5,120.0,48.05
66040,Chargefox,Public - Membership Required,50.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,392.5,126.99,32.76,34.1,52.2,38.3,97.0,120.0,46.23
66035,(Business Owner at Location),Public - Pay At Location,22.0,0,Three Phase 5-Pin (AS/NZ 3123),Operational,223.7,95.98,17.69,23.5,37.3,42.1,96.2,120.0,20.28
66034,(Business Owner at Location),Public,22.0,0,"CCS (Type 2), Three Phase 5-Pin (AS/NZ 3123)",Operational,221.4,104.45,26.41,28.7,88.9,61.4,96.7,120.0,23.9
66033,(Business Owner at Location),Public - Pay At Location,16.0,0,Three Phase 5-Pin (AS/NZ 3123),Operational,221.6,70.55,9.77,24.8,34.8,32.7,95.8,109.5,16.76
66032,(Unknown Operator),Privately Owned - Notice Required,22.0,0,CCS (Type 2),Operational,224.0,97.82,14.99,28.1,66.5,42.6,95.4,120.0,22.28
66031,(Business Owner at Location),Privately Owned - Notice Required,22.0,0,"Three Phase 5-Pin (AS/NZ 3123), Type I (AS 3112)",Operational,222.8,97.55,25.48,26.6,33.7,67.9,97.1,120.0,22.11
60564,ChargePoint,Public - Membership Required,7.2,0,Type 1 (J1772),Operational,237.2,28.02,18.95,29.1,20.5,169.3,96.9,50.9,7.42
60416,(Unknown Operator),Public,3.5,0,"Type 2 (Socket Only), Type I (AS 3112)",Operational,250.8,14.26,19.28,15.2,48.6,303.1,95.7,28.3,3.31
59151,Evie,Public - Membership Required,50.0,2,"CCS (Type 2), CHAdeMO",Operational,410.5,121.88,39.06,19.5,26.3,42.3,94.3,120.0,49.51
55007,Tesla (Tesla-only charging),Public - Pay At Location,7.6,0,Tesla (Model S/X),Operational,228.0,34.23,21.17,30.8,35.9,170.7,95.6,58.4,7.25
54547,Tesla (Tesla-only charging),Public,7.6,0,Tesla (Model S/X),Operational,228.2,32.74,21.09,16.6,44.8,180.2,96.3,42.7,7.45
48375,The REV Project (UWA - Australia),Public - Membership Required,50.0,2,"CCS (Type 2), CHAdeMO",Operational,411.2,122.54,29.66,18.4,40.3,36.1,91.8,120.0,50.43
48365,Chargefox,Public - Membership Required,50.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Temporarily Unavailable,402.1,128.69,43.25,33.8,54.1,56.8,94.2,120.0,53.08
48364,Chargefox,Public - Membership Required,50.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,396.6,126.08,42.44,28.8,49.5,52.1,95.5,120.0,44.63
48358,Chargefox,Public - Membership Required,50.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,383.8,136.68,33.8,29.3,83.5,37.1,93.0,120.0,44.4
31109,Tesla (Tesla-only charging),Public,120.0,1,CCS (Type 2),Operational,394.3,307.96,37.26,16.7,51.1,19.9,94.5,120.0,114.36
24508,(Business Owner at Location),Public - Pay At Location,22.0,0,"Three Phase 5-Pin (AS/NZ 3123), Type I (AS 3112)",Operational,215.1,105.01,19.39,23.0,89.7,52.2,95.5,120.0,21.45
16827,Chargefox,Private - For Staff; Visitors or Customers,22.0,0,Type 2 (Socket Only),Operational,222.6,98.53,14.59,16.3,26.9,37.4,96.9,120.0,22.06
16672,(Unknown Operator),Public,4.8,0,Type 2 (Socket Only),Operational,217.0,20.25,18.4,28.2,28.6,262.5,97.2,44.4,4.5
16671,The REV Project (UWA - Australia),Public - Membership Required,7.2,0,Type 2 (Socket Only),Operational,236.5,28.88,23.01,18.5,18.2,175.3,94.7,41.0,7.06
16670,Chargefox,Public - Membership Required,350.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,765.9,453.91,37.25,36.9,49.9,5.6,90.7,120.0,316.22
16669,(Business Owner at Location),Private - Restricted Access,7.0,0,Type 2 (Socket Only),Operational,245.5,28.7,16.33,22.0,5.0,124.2,94.2,44.4,6.68
16667,The REV Project (UWA - Australia),Public - Membership Required,7.2,0,Type 2 (Socket Only),Operational,221.4,33.72,18.61,29.3,50.1,155.9,94.1,56.4,6.47
16666,The REV Project (UWA - Australia),Privately Owned - Notice Required,4.0,0,Type 2 (Socket Only),Operational,228.4,12.39,9.17,27.7,44.6,121.8,98.7,40.0,4.1
16655,(Business Owner at Location),Privately Owned - Notice Required,3.6,0,Type I (AS 3112),Operational,228.0,13.43,18.87,15.7,37.5,352.5,96.1,28.4,3.54
16654,(Business Owner at Location),Privately Owned - Notice Required,3.6,0,Type I (AS 3112),Operational,235.5,15.7,17.62,23.9,89.8,291.1,97.4,37.6,3.68
16652,(Business Owner at Location),Private - Restricted Access,3.3,0,Type 2 (Socket Only),Operational,230.8,16.96,19.33,22.9,35.7,304.3,96.4,37.2,3.44
16526,(Business Owner at Location),Public - Pay At Location,3.6,0,Type I (AS 3112),Operational,246.9,14.28,17.98,15.9,38.8,256.6,94.7,29.0,3.26
16322,(Unknown Operator),Public,3.6,0,Type I (AS 3112),Operational,224.0,15.81,24.5,32.2,28.3,374.1,95.6,45.9,3.56
16300,(Business Owner at Location),Public,2.3,0,Type I (AS 3112),Operational,237.2,8.68,24.61,20.2,11.0,480.0,95.9,31.3,2.24
16288,(Business Owner at Location),Public - Pay At Location,22.0,0,Three Phase 5-Pin (AS/NZ 3123),Operational,225.2,98.31,15.12,20.3,41.5,36.0,97.0,120.0,22.35
16287,(Unknown Operator),Public - Pay At Location,22.0,0,"Three Phase 5-Pin (AS/NZ 3123), Type 1 (J1772)",Operational,217.2,100.03,12.88,11.7,54.0,38.6,96.9,120.0,22.61
16286,(Business Owner at Location),Public - Pay At Location,22.0,0,Three Phase 5-Pin (AS/NZ 3123),Operational,241.4,90.66,16.42,10.3,8.6,39.4,95.6,120.0,19.44
16285,(Unknown Operator),Public - Pay At Location,22.0,0,Three Phase 5-Pin (AS/NZ 3123),Operational,245.0,93.82,14.58,16.6,15.2,40.6,95.9,120.0,21.32
16283,(Business Owner at Location),Public - Pay At Location,22.0,0,Three Phase 5-Pin (AS/NZ 3123),Operational,233.3,93.67,13.09,28.0,42.7,35.9,96.8,120.0,20.38
16270,(Business Owner at Location),Privately Owned - Notice Required,2.0,0,Type I (AS 3112),Operational,225.0,10.55,20.79,43.2,37.8,480.0,96.5,54.9,1.96
16268,(Unknown Operator),Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,220.9,98.41,13.88,25.6,47.4,32.7,96.9,120.0,21.83
16266,(Business Owner at Location),Private - For Staff; Visitors or Customers,3.8,0,Type 1 (J1772),Operational,234.5,16.56,20.71,28.5,58.2,354.7,95.9,42.6,3.43
16263,(Business Owner at Location),Public - Pay At Location,22.0,0,"Three Phase 5-Pin (AS/NZ 3123), Type 1 (J1772)",Operational,213.0,100.8,17.42,14.8,34.6,47.6,99.0,120.0,21.84
16228,Chargefox,Private - Restricted Access,7.0,0,Type 2 (Socket Only),Operational,237.0,28.13,11.97,20.4,59.5,100.3,96.1,42.3,6.1
16214,(Business Owner at Location),Public,3.6,0,"Type 1 (J1772), Type I (AS 3112)",Operational,226.7,15.81,17.11,20.9,49.4,293.5,96.5,34.6,3.33
16213,(Business Owner at Location),Public - Membership Required,3.8,0,Type 2 (Socket Only),Operational,226.5,20.67,9.29,33.4,17.3,164.2,96.6,49.8,3.47
8745,Chargestar (AU),Public - Membership Required,7.7,0,Type 1 (J1772),Operational,221.4,37.46,19.92,27.2,62.8,155.0,93.8,58.2,7.16
472438,SMATRICS Netz,Public - Membership Required,400.0,2,CCS (Type 2),Operational,810.0,430.65,30.49,19.9,67.5,5.3,92.5,120.0,332.12
462457,(Unknown Operator),Private - For Staff; Visitors or Customers,11.0,0,CCS (Type 2),Operational,218.5,53.05,10.19,21.0,27.9,51.7,96.6,73.2,11.49
461962,Vlotte,Public - Membership Required,300.0,2,CCS (Type 2),Operational,764.9,391.59,52.82,29.7,69.0,11.7,90.4,120.0,261.56
460480,(Unknown Operator),Public,22.0,0,Type 2 (Tethered Connector),Operational,229.5,91.66,24.19,28.2,48.6,57.9,94.6,120.0,21.56
460361,(Business Owner at Location),Public,22.0,0,Type 2 (Tethered Connector),Operational,231.6,96.89,20.56,22.8,64.2,57.4,96.8,120.0,21.37
458924,ChargePoint,Public - Pay At Location,50.0,1,"CCS (Type 2), Type 2 (Socket Only)",Operational,377.7,137.31,31.76,27.3,34.1,35.1,92.2,120.0,45.33
307449,(Unknown Operator),Public,11.0,0,Type 2 (Socket Only),Operational,229.3,49.53,14.43,20.4,30.8,85.0,93.7,67.2,9.81
301715,Ionity,Public - Pay At Location,350.0,1,CCS (Type 2),Operational,785.4,441.41,75.61,30.1,99.0,13.5,93.4,120.0,331.07
296988,SMATRICS Netz,Public - Membership Required,300.0,1,CCS (Type 2),Operational,799.6,374.49,36.17,38.2,45.3,6.6,90.2,120.0,270.4
296751,(Unknown Operator),Public - Membership Required,1.6,0,CEE 7/4 - Schuko - Type F,Operational,238.8,7.08,15.36,19.3,47.2,480.0,99.5,30.1,1.64
296750,(Unknown Operator),Public - Membership Required,1.4,0,CEE 7/4 - Schuko - Type F,Operational,230.5,7.02,14.72,27.6,63.9,480.0,99.5,38.3,1.2
289130,(Unknown Operator),Public - Membership Required,11.0,0,Type 2 (Socket Only),Operational,235.7,52.96,19.09,19.0,97.1,113.1,97.9,71.1,12.15
280203,TANKE Wien Energie,Public - Membership Required,11.0,0,Type 2 (Socket Only),Operational,218.3,44.89,4.55,19.9,8.6,28.0,95.3,60.1,10.47
280059,(Unknown Operator),Public,150.0,1,CCS (Type 2),Operational,816.6,182.13,69.22,32.7,19.2,27.3,93.2,120.0,144.99
279098,SMATRICS Netz,Public,300.0,1,CCS (Type 2),Operational,815.3,373.97,28.32,29.7,16.4,5.2,91.0,120.0,289.12
274581,(Unknown Operator),Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,226.5,98.5,15.22,21.5,36.5,45.1,94.6,120.0,19.72
273584,(Unknown Operator),Public - Membership Required,11.0,0,Type 2 (Socket Only),Operational,241.9,43.49,21.94,27.3,39.4,102.9,96.2,65.7,10.15
273582,(Unknown Operator),Public - Membership Required,11.0,0,Type 2 (Socket Only),Operational,237.8,48.54,13.55,25.5,41.8,66.2,96.9,70.8,10.77
273517,Kelag AG,Public - Pay At Location,50.0,1,CCS (Type 2),Operational,395.8,128.43,32.44,27.4,82.4,38.1,93.0,120.0,49.26
273516,Kelag AG,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,232.7,94.78,13.49,23.0,76.9,38.8,95.0,120.0,22.71
273411,Salzburg AG,Public - Membership Required,11.0,0,Type 2 (Socket Only),Operational,227.0,50.87,18.29,31.6,56.1,97.5,96.1,80.4,10.82
273174,Tesla (including non-tesla),Public - Membership Required,250.0,1,CCS (Type 2),Operational,784.7,322.04,64.2,35.0,81.4,14.0,93.1,120.0,227.12
271807,Tesla (Tesla-only charging),Public - Membership Required,250.0,1,CCS (Type 2),Operational,791.9,315.64,74.43,35.9,44.8,16.4,91.7,120.0,226.35
266937,Be Energised (has-to-be),Public,150.0,2,"CCS (Type 2), Type 2 (Socket Only)",Operational,786.5,190.94,60.44,32.5,27.3,27.4,93.8,120.0,143.41
266931,Be Energised (has-to-be),Public,150.0,4,"CCS (Type 2), Type 2 (Socket Only)",Operational,807.7,183.82,52.92,12.1,75.5,22.2,91.0,120.0,132.02
266927,(Unknown Operator),Public,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only), Type 2 (Tethered Connector)",Operational,400.6,123.92,36.43,24.4,54.4,47.0,92.3,120.0,47.05
266439,Ionity,Public - Membership Required,350.0,3,CCS (Type 2),Operational,801.6,434.7,60.21,39.5,70.9,10.6,92.5,120.0,346.54
266421,Tesla (including non-tesla),Public,250.0,1,CCS (Type 2),Operational,821.5,300.74,74.34,29.4,69.5,20.2,91.4,120.0,234.87
259355,Tesla (including non-tesla),Public - Membership Required,250.0,1,CCS (Type 2),Operational,798.6,313.15,67.28,29.6,90.8,14.1,92.6,120.0,209.24
256905,Tesla (including non-tesla),Public - Membership Required,250.0,1,CCS (Type 2),Operational,795.4,313.79,26.83,29.6,42.3,6.1,91.6,120.0,216.22
235335,(Unknown Operator),Public - Membership Required,11.0,0,Type 2 (Socket Only),Operational,222.5,46.37,16.79,16.6,5.0,91.3,96.1,58.9,11.29
211190,SMATRICS Netz,Public - Membership Required,300.0,1,CCS (Type 2),Operational,803.2,377.53,47.71,32.2,48.4,9.8,90.8,120.0,267.6
211189,SMATRICS Netz,Public - Membership Required,50.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,413.0,116.01,45.04,18.6,39.8,46.0,94.3,120.0,45.98
211188,Be Energised (has-to-be),Public - Membership Required,225.0,1,CCS (Type 2),Operational,809.8,277.95,63.01,29.2,71.5,18.0,92.7,120.0,206.42
210021,TANKE Wien Energie,Public - Membership Required,11.0,0,Type 2 (Socket Only),Operational,225.8,46.71,13.45,23.3,16.7,74.5,94.5,66.0,10.05
203473,(Unknown Operator),Private - For Staff; Visitors or Customers,11.0,0,Type 2 (Tethered Connector),Operational,235.1,48.49,13.77,20.8,52.1,85.1,95.3,66.1,9.65
202349,Kelag AG,Public - Membership Required,50.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,393.7,128.97,43.14,25.7,24.9,47.7,94.8,120.0,46.2
195416,EnBW (D),Public - Membership Required,11.0,0,Type 2 (Socket Only),Operational,214.1,49.56,19.78,16.5,42.6,106.2,96.9,63.3,11.07
195415,EnBW (D),Public - Membership Required,150.0,2,"CCS (Type 2), Type 2 (Socket Only)",Operational,806.0,186.41,85.64,31.8,37.2,35.3,92.3,120.0,128.25
195155,(Unknown Operator),Public - Membership Required,50.0,1,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,403.0,123.35,30.84,24.5,53.6,31.9,92.2,120.0,46.77
195154,(Unknown Operator),Public - Membership Required,150.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",Operational,808.8,186.65,57.7,25.2,49.9,24.1,94.3,120.0,131.98
194260,SMATRICS Netz,Public - Membership Required,150.0,1,CCS (Type 2),Operational,795.0,185.6,42.44,23.4,60.1,14.6,92.1,120.0,142.59
194259,SMATRICS Netz,Public - Membership Required,300.0,2,"CCS (Type 2), CHAdeMO",Operational,802.3,373.53,78.37,20.2,21.0,17.4,92.6,120.0,253.33
193617,(Unknown Operator),Public,50.0,2,"CCS (Type 2), CHAdeMO",Operational,413.7,119.6,37.76,25.8,39.5,44.9,94.1,120.0,46.97
193393,SMATRICS Netz,Public - Membership Required,200.0,2,"CCS (Type 2), CHAdeMO",Operational,765.9,260.88,52.59,29.6,71.1,17.2,91.8,120.0,182.02
193281,(Unknown Operator),Private - For Staff; Visitors or Customers,22.0,0,Type 2 (Socket Only),Operational,244.4,91.04,15.71,25.0,51.4,44.5,96.3,120.0,21.26
191027,Ionity,Public,350.0,1,CCS (Type 2),Operational,809.6,430.4,49.34,22.1,64.9,7.9,89.7,120.0,307.37
190956,(Unknown Operator),Public - Pay At Location,22.0,0,Type 2 (Socket Only),Operational,239.9,93.06,16.29,25.1,62.2,50.2,96.7,120.0,21.28
189693,(Unknown Operator),Public - Membership Required,11.0,0,Type 2 (Tethered Connector),Operational,239.7,48.93,16.9,29.2,73.4,84.7,95.8,75.1,11.09
189580,TANKE Wien Energie,Public - Membership Required,11.0,0,Type 2 (Socket Only),Operational,234.9,44.2,22.56,23.2,38.6,127.6,95.0,62.5,11.27
189001,(Unknown Operator),Public,22.0,0,Type 2 (Socket Only),Operational,230.9,93.76,17.19,28.3,54.2,45.1,94.1,120.0,20.53
189000,(Unknown Operator),Public,22.0,0,Type 2 (Socket Only),Operational,233.0,96.62,17.8,23.9,40.9,42.4,95.0,120.0,22.72
188674,(Unknown Operator),Public,50.0,2,"CCS (Type 2), CHAdeMO",Operational,386.3,132.16,41.93,27.2,27.0,45.2,94.2,120.0,49.68
188368,(Unknown Operator),Public,22.0,0,"CEE 7/4 - Schuko - Type F, Type 2 (Socket Only)",Operational,227.1,87.37,13.38,21.0,42.6,39.2,96.6,120.0,23.9
188334,TANKE Wien Energie,Public,22.0,0,"CEE 7/4 - Schuko - Type F, Type 2 (Socket Only)",Operational,246.9,89.46,24.86,26.9,41.5,76.1,98.2,120.0,23.14
185580,TANKE Wien Energie,Public,0.0,0,"CEE 7/4 - Schuko - Type F, Type 2 (Socket Only)",Operational,228.9,29.41,14.69,23.7,76.9,115.8,94.9,46.7,6.07
176200,TANKE Wien Energie,Public - Membership Required,22.0,0,Type 2 (Socket Only),Operational,226.2,95.29,11.26,18.6,16.2,30.5,97.7,120.0,20.67
176199,TANKE Wien Energie,Public,22.0,0,Type 2 (Socket Only),Operational,227.9,97.71,19.26,29.6,30.3,52.4,95.7,120.0,22.66
175787,(Unknown Operator),Public,11.0,0,"Europlug 2-Pin (CEE 7/16), Type 2 (Socket Only)",Operational,224.2,52.57,19.82,26.2,74.3,114.4,95.2,77.7,10.43
175786,TANKE Wien Energie,Public,11.0,0,Type 2 (Socket Only),Operational,236.5,42.55,15.78,10.8,5.0,85.7,96.3,48.0,10.29
175785,TANKE Wien Energie,Public,11.0,0,Type 2 (Socket Only),Operational,225.8,47.35,15.99,31.2,85.3,85.7,96.0,74.8,10.27
175764,Tesla (Tesla-only charging),Public,0.0,0,"Tesla (Model S/X), Type 2 (Tethered Connector)",Operational,229.0,31.57,17.75,27.9,29.7,169.3,97.0,52.8,7.11
175755,(Unknown Operator),Public - Membership Required,11.0,0,Type 2 (Socket Only),Operational,240.7,46.44,14.7,24.0,30.8,84.5,94.8,66.4,10.36
175720,(Unknown Operator),Public,22.0,0,Type 2 (Tethered Connector),Operational,238.6,94.3,12.31,25.9,58.8,38.1,95.1,120.0,20.26
175289,SMATRICS Netz,Public - Membership Required,50.0,2,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only), Type 2 (Tethered Connector)",Operational,406.8,125.0,25.31,29.8,25.8,30.3,95.5,120.0,49.46
175288,SMATRICS Netz,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only), Type 2 (Tethered Connector)",Operational,380.1,129.07,40.52,27.6,26.0,45.0,95.6,120.0,48.14
175287,SMATRICS Netz,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,388.6,134.77,40.36,15.6,44.4,42.1,94.5,120.0,43.42
175286,da emobil,Public,225.0,5,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,768.8,294.06,48.18,31.6,53.7,14.5,93.8,120.0,215.46
175285,SMATRICS Netz,Public - Membership Required,150.0,4,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only), Type 2 (Tethered Connector)",Operational,807.6,191.6,39.81,26.0,64.9,14.6,91.6,120.0,128.35
175284,SMATRICS Netz,Public - Membership Required,50.0,3,"CCS (Type 2), CHAdeMO, Type 2 (Tethered Connector)",Operational,389.7,131.8,29.99,28.9,44.5,36.0,93.5,120.0,44.27
