record_id,station_id,timestamp,charger_type,connector_type,ambient_temperature_c,humidity_pct,input_voltage_v,input_current_a,charging_power_kw,grid_frequency_hz,power_factor,energy_delivered_kwh,charging_duration_min,station_temperature_c,cable_temperature_c,insulation_resistance_mohm,ground_leakage_current_ma,battery_soc_start_pct,battery_soc_end_pct,battery_voltage_v,battery_current_a,battery_temperature_c,battery_soh_pct,cell_voltage_imbalance_mv,bms_warning_count,communication_latency_ms,packet_loss_pct,failed_auth_attempts,network_traffic_mbps,firmware_integrity_score,sensor_health_score,equipment_vibration_mm_s,relay_switch_count,error_code_count,charging_efficiency_pct,voltage_deviation_pct,current_deviation_pct,energy_loss_pct,anomaly_class
EVR_009519,CS_0195,2024-02-03 01:10:00,AC_Level_2,Type_2,33.586,68.866,407.872,99.933,28.62,49.907,0.899,10.16,143.276,26.336,37.655,9.639,2.511,50.532,83.668,407.055,86.707,38.533,90.24,26.041,0,27.188,0.755,0,4.186,0.96,0.919,2.03,10,2,91.967,1.14,1.915,5.395,Normal
EVR_009520,CS_0053,2024-02-03 01:15:00,AC_Level_2,CCS,30.727,44.63,387.151,95.719,34.26,49.979,0.985,30.677,38.238,39.365,34.456,11.711,4.727,22.779,89.225,334.43,64.69,44.346,93.667,12.641,0,29.337,0.21,0,5.427,0.983,0.94,1.922,6,0,96.784,1.75,1.104,5.831,Normal
EVR_009521,CS_0147,2024-02-03 01:20:00,AC_Level_2,CHAdeMO,24.381,59.342,399.331,95.74,47.846,49.997,1.0,35.392,41.464,28.949,32.529,14.634,4.536,50.302,66.05,350.736,102.87,34.401,86.919,13.134,0,43.172,0.999,0,0.823,0.997,0.91,1.75,11,0,91.602,1.795,2.216,3.826,Normal
EVR_009522,CS_0282,2024-02-03 01:25:00,AC_Level_2,CCS,18.686,53.165,389.179,79.085,27.221,50.103,0.964,14.21,95.906,32.225,39.03,11.062,1.644,37.204,72.99,397.043,86.819,38.692,99.963,28.2,0,69.443,0.473,0,3.34,0.987,0.87,1.87,8,3,76.872,0.283,11.341,4.743,Charging_Fault
EVR_009523,CS_0243,2024-02-03 01:30:00,AC_Level_2,Type_2,31.166,89.081,402.079,68.364,19.801,49.949,0.959,33.031,100.115,48.603,40.294,11.13,0.821,53.626,98.309,382.983,79.863,29.202,88.15,15.715,0,229.843,9.023,4,1.486,0.633,0.913,1.152,13,0,90.391,0.656,0.653,2.61,Cybersecurity_Incident
EVR_009524,CS_0051,2024-02-03 01:35:00,DC_Fast,Type_2,29.562,45.967,406.587,74.717,27.129,49.999,0.997,58.155,18.424,34.894,50.643,6.662,1.312,46.669,88.929,392.361,74.998,59.545,78.523,63.298,6,13.022,0.105,0,1.893,1.0,0.908,2.411,9,0,94.202,0.602,0.396,2.086,Battery_Anomaly
EVR_009525,CS_0114,2024-02-03 01:40:00,DC_Fast,CCS,18.24,52.086,406.39,90.728,19.062,50.088,0.94,49.719,31.092,44.487,38.66,8.825,5.03,44.943,92.737,392.082,76.678,33.447,89.903,14.073,0,25.009,0.022,0,1.625,0.966,0.977,2.27,6,0,92.773,0.889,3.732,6.307,Normal
EVR_009526,CS_0273,2024-02-03 01:45:00,Ultra_Fast,CHAdeMO,23.452,57.852,408.785,48.169,26.835,49.932,0.964,13.274,23.253,37.881,38.327,12.322,3.462,11.305,80.254,358.954,58.805,28.981,94.324,16.255,0,42.909,0.473,0,2.267,0.977,0.956,2.788,12,0,92.18,2.659,4.176,5.291,Normal
EVR_009527,CS_0120,2024-02-03 01:50:00,AC_Level_2,Type_2,18.105,59.314,404.607,55.937,27.256,49.91,0.87,37.992,119.082,39.113,31.387,8.29,6.67,50.16,81.795,351.629,68.79,35.541,85.546,18.28,0,8.4,0.12,0,3.219,0.968,0.993,2.248,8,0,91.462,10.806,2.223,14.991,Energy_Anomaly
EVR_009528,CS_0189,2024-02-03 01:55:00,AC_Level_2,CCS,22.59,45.39,386.83,43.503,33.588,49.869,0.97,28.23,29.103,38.841,37.766,13.789,5.518,22.006,73.057,395.353,79.903,32.319,96.152,12.019,0,27.02,1.182,0,1.888,0.979,0.978,1.404,7,0,95.261,1.596,1.457,5.28,Normal
EVR_009529,CS_0046,2024-02-03 02:00:00,AC_Level_2,Type_2,27.298,72.401,408.358,76.465,31.641,49.892,0.95,37.848,42.812,39.661,47.811,11.663,3.137,38.185,74.75,405.641,95.583,31.457,95.713,10.44,0,159.131,9.193,8,1.966,0.602,0.975,2.664,10,0,90.554,1.732,2.812,4.558,Cybersecurity_Incident
EVR_009530,CS_0243,2024-02-03 02:05:00,AC_Level_2,Type_2,24.416,63.734,411.177,58.162,24.921,49.895,0.963,29.081,57.503,33.227,47.314,12.831,3.381,38.653,69.843,328.228,61.766,33.35,88.114,13.908,0,247.488,8.081,5,0.876,0.721,1.0,2.617,8,0,97.614,0.719,1.012,4.114,Cybersecurity_Incident
EVR_009531,CS_0050,2024-02-03 02:10:00,Ultra_Fast,CHAdeMO,20.237,89.097,404.578,99.032,26.006,50.19,0.962,15.998,101.102,12.907,34.753,12.252,3.791,11.181,97.93,389.445,64.386,26.442,92.657,33.149,0,53.671,1.262,0,5.594,0.991,0.996,2.629,7,0,94.658,0.749,2.141,3.617,Normal
EVR_009532,CS_0011,2024-02-03 02:15:00,AC_Level_2,Type_2,31.357,69.411,398.307,105.804,45.58,50.026,0.978,52.534,36.218,57.064,46.62,17.182,4.678,28.884,98.067,319.709,82.611,33.217,88.849,10.661,1,308.554,10.318,11,1.385,0.685,0.948,1.687,4,0,98.187,2.213,1.982,5.577,Cybersecurity_Incident
EVR_009533,CS_0048,2024-02-03 02:20:00,DC_Fast,Type_2,32.632,65.018,396.619,87.624,44.324,50.066,0.955,41.185,29.587,37.293,37.223,14.348,5.389,55.384,91.704,357.304,57.44,27.876,84.76,18.964,0,5.802,0.087,1,7.945,0.98,0.952,1.923,7,0,90.291,1.913,0.889,3.491,Normal
EVR_009534,CS_0056,2024-02-03 02:25:00,AC_Level_2,CHAdeMO,34.149,45.044,383.582,102.613,33.107,49.865,0.855,10.309,83.449,38.89,23.842,15.855,4.724,16.953,96.473,364.989,74.679,34.673,89.012,34.094,0,15.95,0.002,0,5.05,0.998,0.945,1.732,9,0,89.992,8.596,1.666,14.784,Energy_Anomaly
EVR_009535,CS_0008,2024-02-03 02:30:00,Ultra_Fast,CCS,40.493,61.265,410.65,103.533,35.748,49.995,0.909,41.097,72.21,36.534,28.212,8.89,3.964,18.083,68.783,382.24,59.635,37.771,90.465,20.484,1,31.594,0.368,0,2.05,0.971,0.919,1.561,9,0,91.075,1.08,2.549,4.57,Normal
EVR_009536,CS_0014,2024-02-03 02:35:00,DC_Fast,Type_2,31.835,71.91,397.583,71.72,35.44,50.205,0.974,41.493,80.76,30.796,44.344,12.719,3.44,34.823,75.495,383.666,67.999,29.255,91.781,16.973,0,34.954,0.697,0,10.823,1.0,0.976,2.12,6,0,95.94,0.17,2.257,4.609,Normal
EVR_009537,CS_0215,2024-02-03 02:40:00,AC_Level_2,Type_2,21.909,64.788,407.812,56.507,32.007,49.975,0.967,40.042,33.596,29.358,47.839,7.859,4.737,22.983,79.035,352.202,87.694,30.441,93.72,19.15,0,42.361,1.314,0,1.238,0.983,0.867,2.306,8,5,84.566,2.791,16.307,3.476,Charging_Fault
EVR_009538,CS_0245,2024-02-03 02:45:00,Ultra_Fast,CCS,24.664,74.867,391.605,66.635,39.027,49.859,0.912,15.141,69.98,42.449,35.175,10.249,3.895,35.688,73.497,417.765,42.67,28.652,93.496,23.008,1,18.265,0.476,0,0.739,0.956,0.575,6.751,9,2,97.343,1.14,0.865,4.221,Equipment_Degradation
EVR_009539,CS_0054,2024-02-03 02:50:00,Ultra_Fast,Type_2,31.464,68.857,428.079,91.91,31.102,49.932,1.0,16.591,29.591,48.175,22.873,14.978,4.519,53.581,75.414,351.973,113.012,36.659,89.427,15.593,0,24.008,0.048,0,1.609,1.0,0.948,1.929,7,0,93.236,1.681,1.963,2.979,Normal
EVR_009540,CS_0273,2024-02-03 02:55:00,AC_Level_2,CCS,31.646,73.317,408.378,81.098,33.166,50.101,0.968,22.376,21.431,50.774,26.901,10.647,2.732,47.614,97.342,360.6,95.227,26.415,96.69,24.982,1,44.798,0.156,1,1.138,0.938,0.955,2.473,7,6,77.653,0.259,14.752,2.648,Charging_Fault
EVR_009541,CS_0131,2024-02-03 03:00:00,AC_Level_2,Type_2,22.735,47.741,396.964,82.663,14.557,49.865,0.965,28.395,108.481,41.869,32.116,12.355,3.559,29.257,65.013,342.327,58.559,30.653,95.191,23.692,0,21.737,0.508,0,3.591,0.994,0.969,1.935,5,0,96.681,2.275,2.056,3.545,Normal
EVR_009542,CS_0009,2024-02-03 03:05:00,AC_Level_2,Type_2,35.066,65.266,381.922,80.266,38.729,50.058,0.961,22.076,11.44,34.786,44.875,10.262,4.51,21.458,66.88,348.743,58.148,29.736,89.283,12.965,0,51.738,0.155,0,1.652,0.93,0.923,0.948,8,0,97.082,2.581,1.942,4.326,Normal
EVR_009543,CS_0212,2024-02-03 03:10:00,DC_Fast,CCS,20.792,52.014,406.677,86.507,17.405,50.071,0.967,20.753,47.279,25.144,39.503,9.606,5.566,11.722,95.965,364.615,91.834,35.842,87.928,33.968,1,63.179,0.84,0,3.029,0.959,0.902,2.381,10,1,88.892,1.576,2.577,0.763,Normal
EVR_009544,CS_0122,2024-02-03 03:15:00,AC_Level_2,CCS,18.255,56.496,399.649,85.503,28.775,49.866,0.948,20.945,36.587,43.428,30.4,9.219,5.262,14.031,82.621,356.382,94.489,20.197,96.581,17.147,1,55.252,0.098,0,2.785,0.96,0.925,2.63,11,0,91.935,1.442,1.396,6.068,Normal
EVR_009545,CS_0114,2024-02-03 03:20:00,DC_Fast,Type_2,32.988,29.725,370.953,63.931,29.303,50.071,0.992,20.657,26.934,52.755,37.86,8.965,4.033,38.348,82.882,334.906,87.384,33.498,97.207,19.061,0,14.953,0.134,0,2.56,0.986,0.859,1.855,4,0,91.05,1.319,2.587,6.976,Normal
EVR_009546,CS_0020,2024-02-03 03:25:00,DC_Fast,CCS,24.158,87.006,387.838,104.236,39.471,50.042,0.959,42.007,34.262,39.283,35.964,12.102,5.007,5.896,83.952,340.136,75.977,37.878,91.573,12.174,1,35.665,0.227,0,1.711,0.994,0.931,2.091,8,0,94.314,2.311,1.8,2.346,Normal
EVR_009547,CS_0021,2024-02-03 03:30:00,DC_Fast,Type_2,25.146,36.694,394.523,113.207,40.239,49.735,0.954,22.504,58.974,27.895,30.822,10.21,4.706,64.067,95.336,345.867,109.458,27.098,93.208,7.255,1,30.433,0.758,1,1.871,0.997,0.982,2.114,13,0,90.044,2.811,1.27,4.322,Normal
EVR_009548,CS_0208,2024-02-03 03:35:00,DC_Fast,CCS,24.633,53.876,417.892,77.498,42.18,50.125,0.955,32.103,28.098,27.079,34.943,10.364,5.527,62.036,77.933,351.139,54.815,21.736,85.947,6.766,0,30.511,0.232,1,0.937,0.99,0.929,1.855,6,0,91.708,0.604,0.794,3.04,Normal
EVR_009549,CS_0033,2024-02-03 03:40:00,DC_Fast,CCS,29.951,57.493,400.992,94.074,38.817,50.139,0.927,44.089,72.529,35.803,33.308,11.346,4.697,38.344,84.604,353.473,44.009,27.127,87.078,16.023,0,20.396,0.303,0,7.683,0.96,0.983,0.508,14,0,93.424,1.24,1.855,2.217,Normal
EVR_009550,CS_0133,2024-02-03 03:45:00,AC_Level_2,CCS,26.37,81.084,412.732,71.959,31.48,49.948,0.947,32.675,22.54,45.392,27.684,11.75,4.153,44.329,72.933,409.76,108.966,30.388,87.313,25.959,0,308.122,4.36,13,3.925,0.772,0.988,1.941,9,0,93.738,1.935,2.695,2.374,Cybersecurity_Incident
EVR_009551,CS_0191,2024-02-03 03:50:00,Ultra_Fast,CCS,28.793,47.438,404.442,116.41,37.186,50.349,0.952,27.747,49.678,44.122,33.612,12.409,3.232,57.528,80.704,369.481,95.204,31.745,95.838,17.734,0,24.762,1.368,0,3.901,0.992,0.982,0.894,8,1,92.601,0.565,0.223,2.082,Normal
EVR_009552,CS_0026,2024-02-03 03:55:00,DC_Fast,Type_2,34.462,48.455,409.945,77.614,46.654,50.163,0.957,52.179,18.836,25.116,43.119,9.82,2.187,25.14,68.759,321.159,79.791,34.737,82.882,13.577,0,281.72,7.289,12,6.115,0.802,0.955,1.417,7,0,94.653,2.319,0.399,2.245,Cybersecurity_Incident
EVR_009553,CS_0089,2024-02-03 04:00:00,DC_Fast,CCS,25.397,75.495,410.043,89.598,40.015,49.872,0.947,42.47,106.806,36.709,37.952,12.617,4.496,49.1,96.401,407.549,80.646,45.867,71.073,52.508,2,52.287,0.227,0,5.735,0.995,0.985,1.405,10,1,89.88,1.296,0.833,4.034,Battery_Anomaly
EVR_009554,CS_0092,2024-02-03 04:05:00,AC_Level_2,CHAdeMO,32.195,54.109,423.223,79.916,12.984,49.973,0.927,14.629,74.953,29.613,39.306,13.994,4.449,60.653,92.651,386.24,73.63,33.785,95.157,20.575,0,37.517,0.123,0,1.543,0.965,0.994,1.016,10,2,82.591,0.069,10.345,5.181,Charging_Fault
EVR_009555,CS_0033,2024-02-03 04:10:00,Ultra_Fast,Type_2,39.591,42.291,372.665,44.206,35.964,49.996,1.0,52.054,166.257,34.287,28.687,12.36,2.74,33.831,74.046,364.138,81.389,28.099,83.085,9.084,1,17.528,0.129,1,2.929,0.97,0.924,1.737,4,4,79.421,0.607,10.08,3.05,Charging_Fault
EVR_009556,CS_0238,2024-02-03 04:15:00,AC_Level_2,CCS,21.07,51.737,399.252,51.647,37.319,50.113,0.931,7.419,85.793,42.223,22.895,11.948,2.941,29.087,69.542,338.444,31.626,36.461,92.472,12.925,1,57.336,0.206,0,4.557,0.99,0.633,5.152,6,1,97.156,1.677,2.481,6.05,Equipment_Degradation
EVR_009557,CS_0018,2024-02-03 04:20:00,DC_Fast,Type_2,38.053,76.197,406.475,64.22,37.872,50.173,0.959,13.149,39.211,43.433,31.603,14.558,5.212,62.767,73.392,351.214,56.851,38.866,92.09,24.221,2,53.139,0.693,0,3.697,0.99,0.933,1.484,11,0,90.055,1.431,2.03,3.644,Normal
EVR_009558,CS_0274,2024-02-03 04:25:00,AC_Level_2,CCS,22.319,69.891,413.937,85.48,31.138,49.914,0.95,22.119,48.921,35.628,43.844,14.907,3.687,9.111,76.376,338.845,49.285,26.727,99.99,17.404,0,5.708,0.51,0,4.404,0.979,1.0,1.558,10,0,89.315,2.135,2.383,6.288,Normal
EVR_009559,CS_0289,2024-02-03 04:30:00,DC_Fast,CHAdeMO,23.568,69.804,403.395,78.955,35.36,50.013,0.938,24.956,22.432,34.394,25.162,8.013,2.827,61.278,72.365,355.708,61.834,48.545,72.972,69.785,5,38.575,0.163,0,2.565,0.971,0.865,2.314,8,0,94.246,0.791,1.424,3.521,Battery_Anomaly
EVR_009560,CS_0027,2024-02-03 04:35:00,Ultra_Fast,CHAdeMO,18.241,75.148,392.243,80.491,35.527,50.075,0.964,43.627,71.147,32.045,36.548,10.909,4.722,44.093,79.084,348.796,84.104,21.331,88.205,15.454,1,2.811,0.365,0,2.657,0.966,0.941,2.043,11,3,75.012,2.066,9.711,3.863,Charging_Fault
EVR_009561,CS_0108,2024-02-03 04:40:00,DC_Fast,CHAdeMO,24.983,72.025,391.051,81.119,33.388,49.95,0.765,11.424,55.319,46.926,28.279,12.285,6.54,9.331,69.093,395.805,87.433,31.167,85.659,14.284,0,15.063,0.195,0,3.889,0.99,1.0,2.282,11,0,90.979,8.349,0.45,16.522,Energy_Anomaly
EVR_009562,CS_0226,2024-02-03 04:45:00,DC_Fast,Type_2,31.434,61.218,395.81,94.079,31.228,50.145,0.936,42.22,93.983,38.883,48.235,10.86,3.204,50.977,80.896,391.917,64.844,30.444,86.16,21.967,1,25.237,0.251,0,0.1,0.959,1.0,1.9,9,0,92.745,1.075,3.555,1.872,Normal
EVR_009563,CS_0019,2024-02-03 04:50:00,AC_Level_2,Type_2,33.839,78.155,405.194,61.608,52.485,49.941,0.991,20.37,62.139,43.869,41.321,11.926,4.405,64.852,86.364,333.556,80.632,54.031,72.0,48.902,4,59.66,0.773,0,1.231,0.976,0.955,0.757,12,0,91.641,0.166,2.359,5.423,Battery_Anomaly
EVR_009564,CS_0223,2024-02-03 04:55:00,AC_Level_2,Type_2,35.529,52.492,399.933,64.259,43.671,49.981,0.97,29.592,21.294,44.739,37.055,14.161,4.477,38.242,88.049,366.158,96.181,31.872,89.603,18.048,0,20.227,0.757,0,1.272,1.0,0.917,1.755,6,0,99.0,1.682,1.142,4.508,Normal
EVR_009565,CS_0281,2024-02-03 05:00:00,DC_Fast,CHAdeMO,14.259,72.009,396.638,72.842,30.684,49.838,0.992,47.921,52.836,45.84,46.879,10.479,4.08,14.538,70.046,403.663,69.497,28.697,88.41,18.005,0,112.439,0.506,0,6.493,0.959,0.946,1.889,2,0,91.013,1.268,2.11,8.215,Normal
EVR_009566,CS_0104,2024-02-03 05:05:00,AC_Level_2,CCS,17.115,43.984,398.718,83.987,30.725,50.144,0.956,57.056,85.746,39.775,21.852,9.656,3.114,55.123,95.503,373.894,113.442,38.634,92.783,29.095,1,69.937,0.226,0,2.749,0.953,0.934,2.505,6,0,89.28,0.083,2.198,7.599,Normal
EVR_009567,CS_0289,2024-02-03 05:10:00,AC_Level_2,CCS,30.883,70.015,416.141,80.21,41.312,50.007,0.952,57.024,106.987,18.549,21.984,11.427,3.572,48.394,72.999,372.825,95.541,33.685,86.377,16.49,1,3.645,0.182,0,6.777,1.0,0.928,1.716,10,3,82.111,0.189,15.483,3.738,Charging_Fault
EVR_009568,CS_0037,2024-02-03 05:15:00,AC_Level_2,Type_2,32.541,73.833,385.2,94.277,26.203,49.994,0.82,20.942,63.135,31.192,46.856,6.858,5.348,22.553,69.619,413.278,86.377,24.19,93.232,6.471,0,40.428,1.225,1,4.439,0.967,0.95,2.208,8,0,92.608,10.739,2.631,17.544,Energy_Anomaly
EVR_009569,CS_0244,2024-02-03 05:20:00,AC_Level_2,Type_2,35.848,57.467,408.545,70.838,42.761,50.125,0.94,23.758,42.603,46.178,34.418,10.924,5.333,40.445,85.321,405.355,94.473,27.243,79.668,6.303,0,42.826,0.508,0,1.098,0.983,0.862,1.272,11,0,88.169,0.791,1.412,4.779,Normal
EVR_009570,CS_0043,2024-02-03 05:25:00,DC_Fast,CCS,31.26,89.511,383.406,83.954,30.701,49.912,0.929,26.28,44.874,58.649,23.495,10.178,4.787,15.518,76.908,333.637,68.562,25.433,86.421,30.794,0,18.111,0.383,1,3.668,0.992,0.709,6.525,6,0,92.443,0.687,1.113,6.446,Equipment_Degradation
EVR_009571,CS_0126,2024-02-03 05:30:00,AC_Level_2,CCS,20.42,57.521,397.757,84.06,23.104,50.138,0.939,35.604,72.584,31.244,31.921,13.324,3.983,21.623,83.318,387.901,110.909,22.072,100.0,9.144,0,23.076,1.143,0,9.01,1.0,0.952,2.021,10,0,92.864,1.731,1.548,6.186,Normal
EVR_009572,CS_0009,2024-02-03 05:35:00,DC_Fast,Type_2,22.226,71.594,393.643,56.189,25.078,50.088,0.954,40.885,38.14,19.705,35.205,14.174,3.318,16.683,88.645,359.148,20.008,31.333,97.57,21.721,0,43.544,1.23,0,5.865,0.999,0.958,2.016,12,0,92.058,1.746,1.16,5.274,Normal
EVR_009573,CS_0014,2024-02-03 05:40:00,AC_Level_2,CHAdeMO,29.717,86.926,381.3,107.396,39.96,50.046,1.0,45.485,31.171,40.053,25.589,13.441,1.764,64.526,88.368,342.595,74.847,27.574,84.418,6.705,1,20.944,1.592,0,1.39,0.964,1.0,0.936,8,0,94.198,0.936,0.774,4.643,Normal
EVR_009574,CS_0131,2024-02-03 05:45:00,AC_Level_2,CCS,18.721,82.341,388.854,79.889,26.93,49.977,0.949,26.804,38.637,36.295,44.366,11.397,5.318,31.915,70.815,394.706,77.926,35.798,92.361,3.737,1,18.278,0.545,0,0.937,1.0,0.937,1.911,7,0,93.291,0.833,2.128,2.772,Normal
EVR_009575,CS_0184,2024-02-03 05:50:00,AC_Level_2,CHAdeMO,22.111,75.217,425.688,104.311,40.424,49.876,0.973,31.334,34.255,49.495,31.901,8.582,2.73,45.432,69.706,388.896,82.73,21.091,86.926,19.647,0,53.299,0.392,0,0.526,0.978,0.983,1.928,5,0,89.462,1.56,1.664,4.583,Normal
EVR_009576,CS_0282,2024-02-03 05:55:00,AC_Level_2,CCS,28.208,49.665,398.464,95.675,40.492,50.03,0.942,32.316,45.89,39.506,22.374,12.246,4.352,60.759,90.859,373.271,89.645,36.655,84.625,14.975,0,7.801,0.065,1,2.84,0.979,0.959,2.208,11,0,94.892,0.411,2.768,4.223,Normal
EVR_009577,CS_0053,2024-02-03 06:00:00,AC_Level_2,CCS,27.154,56.558,364.04,81.279,19.273,49.999,0.982,42.732,18.773,43.555,33.68,14.627,3.835,10.823,65.847,378.339,89.003,45.02,79.883,46.647,7,4.482,0.665,0,2.644,0.989,0.999,1.4,14,0,93.446,2.062,1.804,4.155,Battery_Anomaly
EVR_009578,CS_0041,2024-02-03 06:05:00,AC_Level_2,CHAdeMO,28.797,42.709,399.993,50.445,38.519,49.955,0.945,56.09,47.388,45.322,44.143,15.01,5.117,10.605,98.62,365.278,77.369,34.046,94.546,27.743,0,116.781,0.696,0,1.964,0.948,0.646,5.432,12,0,97.714,1.255,1.455,4.645,Equipment_Degradation
EVR_009579,CS_0021,2024-02-03 06:10:00,AC_Level_2,CHAdeMO,30.972,58.643,411.27,79.635,29.834,50.221,0.977,15.131,21.792,40.35,34.839,11.896,2.435,7.62,77.05,361.657,80.547,41.442,80.664,29.37,0,48.569,0.93,0,3.874,0.991,0.903,1.513,9,1,96.316,0.905,1.324,3.945,Normal
EVR_009580,CS_0295,2024-02-03 06:15:00,AC_Level_2,CCS,18.883,74.674,405.288,95.31,40.426,50.191,0.922,100.0,76.778,44.425,36.831,17.178,2.466,43.408,88.093,356.497,77.502,37.801,97.558,19.748,0,14.727,0.083,0,2.983,0.982,0.961,1.965,13,0,94.12,0.514,3.778,4.486,Normal
EVR_009581,CS_0208,2024-02-03 06:20:00,AC_Level_2,Type_2,29.38,67.255,384.885,87.905,27.425,50.286,0.954,4.494,86.537,34.284,30.671,14.084,5.577,13.205,96.625,379.364,73.842,34.184,86.664,26.662,0,68.325,1.304,0,1.13,0.974,0.962,1.057,14,1,88.211,0.754,2.68,5.065,Normal
EVR_009582,CS_0151,2024-02-03 06:25:00,DC_Fast,CCS,19.857,44.416,368.787,55.033,28.81,49.939,0.937,18.471,26.5,32.648,36.806,12.693,2.17,29.717,70.317,343.485,91.253,30.754,89.411,24.306,0,14.864,0.255,0,6.831,0.975,0.902,1.423,7,0,95.37,1.142,3.501,5.263,Normal
EVR_009583,CS_0069,2024-02-03 06:30:00,DC_Fast,Type_2,28.211,88.914,395.986,87.832,30.679,50.174,0.926,35.099,75.879,33.215,28.164,11.976,5.026,18.932,96.748,359.893,90.865,26.696,96.616,26.319,0,25.609,0.789,0,0.515,0.99,0.912,2.27,14,0,92.93,1.26,1.132,3.622,Normal
EVR_009584,CS_0027,2024-02-03 06:35:00,AC_Level_2,CCS,33.17,61.103,399.263,63.859,32.612,49.89,0.978,18.643,63.593,41.936,40.07,12.919,3.231,16.177,70.198,409.888,61.338,16.956,85.456,14.926,0,20.331,0.715,0,1.687,0.977,0.957,1.713,11,0,92.238,1.303,1.827,2.313,Normal
EVR_009585,CS_0116,2024-02-03 06:40:00,AC_Level_2,CCS,31.657,57.093,383.267,44.895,34.718,49.831,0.933,43.851,23.086,56.671,34.628,14.832,2.311,23.473,74.122,357.275,81.155,37.619,87.578,29.409,1,245.748,4.169,13,3.065,0.714,0.938,2.278,7,0,92.628,1.275,2.412,5.394,Cybersecurity_Incident
EVR_009586,CS_0142,2024-02-03 06:45:00,DC_Fast,Type_2,21.927,60.322,391.422,71.02,32.75,49.752,0.996,40.531,47.515,46.205,42.283,15.588,3.468,52.474,96.866,337.473,84.58,47.135,89.99,9.81,0,19.874,0.134,0,4.716,0.998,0.715,4.114,8,0,90.581,1.92,0.536,5.152,Equipment_Degradation
EVR_009587,CS_0041,2024-02-03 06:50:00,DC_Fast,Type_2,21.172,79.825,382.294,91.81,30.189,49.982,0.972,24.586,23.828,32.361,38.473,14.584,4.526,42.499,75.156,359.198,90.506,30.835,92.426,30.506,0,60.614,0.092,0,1.434,0.96,0.959,2.281,7,0,90.032,1.42,3.074,4.724,Normal
EVR_009588,CS_0106,2024-02-03 06:55:00,DC_Fast,CCS,39.184,51.986,429.11,56.359,32.182,50.0,0.974,43.746,45.284,48.681,44.848,10.653,5.014,23.985,69.469,365.508,110.491,35.384,90.754,25.059,1,39.239,2.045,1,6.559,0.966,0.856,2.125,13,0,89.014,1.286,0.591,3.636,Normal
EVR_009589,CS_0074,2024-02-03 07:00:00,AC_Level_2,CCS,34.085,70.824,400.931,100.517,37.921,50.223,0.977,15.536,22.036,18.387,29.149,9.476,2.972,53.507,83.888,374.079,76.19,30.992,89.465,18.709,0,13.432,0.725,0,4.08,0.951,0.91,0.856,7,0,96.699,0.163,1.712,3.398,Normal
EVR_009590,CS_0060,2024-02-03 07:05:00,DC_Fast,CCS,27.551,74.991,388.62,74.158,27.948,50.051,0.982,29.43,40.839,49.613,42.896,12.026,4.951,43.193,86.115,346.774,56.399,40.304,94.994,11.773,1,36.478,0.348,0,4.182,0.993,0.661,7.088,9,0,92.889,1.747,4.085,4.968,Equipment_Degradation
EVR_009591,CS_0298,2024-02-03 07:10:00,Ultra_Fast,Type_2,37.163,87.088,396.08,77.137,42.72,50.084,0.948,31.835,110.961,34.384,32.314,8.177,5.807,7.696,70.021,341.744,65.739,16.564,87.881,12.274,0,4.444,0.119,0,2.302,0.944,0.943,1.539,8,2,88.643,0.93,0.748,3.82,Normal
EVR_009592,CS_0122,2024-02-03 07:15:00,AC_Level_2,Type_2,27.921,40.164,401.71,69.84,30.852,49.945,0.924,10.442,43.305,48.072,30.472,14.946,0.0,23.315,70.485,330.839,99.875,35.228,88.072,13.227,0,2.0,1.788,0,2.015,0.977,0.914,1.777,9,1,91.488,1.193,2.729,4.137,Normal
EVR_009593,CS_0203,2024-02-03 07:20:00,AC_Level_2,CHAdeMO,44.969,55.577,388.635,95.749,30.917,49.846,0.983,11.353,42.699,43.289,33.621,11.629,3.784,20.367,82.574,360.383,115.676,40.941,73.141,85.966,2,13.03,0.208,0,0.977,0.987,0.911,1.672,11,1,91.415,0.877,1.684,4.929,Battery_Anomaly
EVR_009594,CS_0011,2024-02-03 07:25:00,AC_Level_2,Type_2,27.179,52.772,401.941,48.361,29.018,50.042,0.955,17.818,10.356,31.87,24.45,13.275,2.748,59.127,78.507,323.525,85.189,22.883,92.05,13.471,0,30.896,0.229,0,4.658,0.966,1.0,2.253,11,0,93.605,0.759,1.764,5.373,Normal
EVR_009595,CS_0147,2024-02-03 07:30:00,DC_Fast,Type_2,46.266,59.242,408.657,101.145,51.151,50.201,0.912,41.386,13.243,48.073,46.155,12.949,3.082,61.089,66.905,354.305,63.05,37.828,87.622,23.149,0,28.492,0.492,1,1.568,0.981,0.934,1.455,7,0,90.326,0.668,2.218,5.895,Normal
EVR_009596,CS_0216,2024-02-03 07:35:00,AC_Level_2,CCS,30.182,60.356,405.298,87.394,35.655,50.016,0.944,16.769,38.809,39.708,44.745,14.447,5.004,59.63,67.018,360.065,77.723,23.517,94.851,21.385,0,41.063,0.099,0,6.085,0.987,0.981,2.062,9,0,94.44,0.088,2.67,5.235,Normal
