date,start_hour,city,station_id,charger_kw,session_minutes,energy_kwh,price_per_kwh,session_cost,grid_load_mw,peak_hour
2025-01-20,14,Stockholm,ST0045,50,38,19.57,0.23,4.5,5456.88,0
2025-09-21,14,Dublin,ST0479,150,65,21.89,0.16,3.5,5276.86,0
2021-03-22,22,Madrid,ST0312,22,62,18.86,0.19,3.58,5426.94,0
2020-11-29,18,Stockholm,ST0295,100,23,23.05,0.17,3.92,5849.47,1
2021-12-20,23,Phoenix,ST0315,100,57,31.65,0.22,6.96,5469.3,0
2023-07-27,23,Stockholm,ST0374,150,49,22.6,0.1,2.26,5008.85,0
2023-08-01,22,Amsterdam,ST0414,11,63,28.08,0.18,5.05,4063.92,0
2024-11-01,15,Denver,ST0363,22,38,21.0,0.26,5.46,5876.82,0
2020-03-03,18,Los Angeles,ST0061,7,40,21.5,0.23,4.95,4531.87,1
2023-03-20,18,Tokyo,ST0408,7,54,25.53,0.25,6.38,5178.99,1
2020-04-29,9,Dublin,ST0213,50,57,21.48,0.14,3.01,4213.71,0
2018-07-06,20,London,ST0180,100,40,14.39,0.25,3.6,4237.76,1
2025-02-24,18,Seattle,ST0006,150,49,28.31,0.34,9.62,4290.89,1
2020-04-04,17,Seoul,ST0145,22,39,24.85,0.24,5.96,4763.12,1
2018-10-05,15,Miami,ST0154,100,22,25.58,0.25,6.39,5361.2,0
2024-03-02,16,London,ST0393,7,31,16.33,0.25,4.08,4365.42,0
2019-04-12,23,Osaka,ST0171,22,18,21.53,0.33,7.1,5345.66,0
2022-06-11,18,Singapore,ST0292,100,25,14.09,0.27,3.8,5669.44,1
2018-04-30,15,San Francisco,ST0100,22,22,8.35,0.15,1.25,4776.57,0
2021-10-16,23,Osaka,ST0246,50,58,26.49,0.19,5.03,4774.36,0
2018-05-26,23,Tokyo,ST0070,50,49,13.37,0.17,2.27,4584.36,0
2019-09-29,15,Tokyo,ST0236,100,56,24.18,0.21,5.08,5553.47,0
2021-10-04,14,Rome,ST0402,50,82,24.48,0.23,5.63,4737.33,0
2018-08-18,18,Stockholm,ST0154,100,53,26.53,0.17,4.51,4404.66,1
2025-08-09,23,London,ST0285,100,35,25.7,0.11,2.83,4922.98,0
2018-03-18,17,Seattle,ST0296,150,54,10.87,0.23,2.5,4308.6,1
2021-09-20,19,Paris,ST0034,11,24,16.6,0.2,3.32,4420.25,1
2021-02-22,15,Los Angeles,ST0174,50,21,11.35,0.29,3.29,4197.39,0
2025-01-10,17,Oslo,ST0432,11,60,22.13,0.16,3.54,5041.62,1
2024-05-27,23,Dublin,ST0200,11,21,19.77,0.1,1.98,4842.48,0
2024-09-03,18,Houston,ST0443,22,27,18.96,0.12,2.27,4974.36,1
2025-11-28,23,London,ST0364,7,23,17.65,0.26,4.59,5636.63,0
2021-01-17,10,Madrid,ST0045,50,41,24.34,0.21,5.11,3558.95,0
2020-08-31,20,Paris,ST0232,22,75,27.58,0.15,4.14,4753.77,1
2020-06-04,23,Stockholm,ST0155,11,63,28.76,0.24,6.9,4744.47,0
2019-04-05,16,Paris,ST0402,7,43,25.91,0.33,8.55,5482.8,0
2020-04-07,10,Chicago,ST0228,100,49,27.56,0.26,7.17,4495.64,0
2018-04-13,23,Amsterdam,ST0464,100,19,14.86,0.24,3.57,6077.86,0
2019-09-24,13,Seattle,ST0175,50,39,28.07,0.22,6.17,4704.96,0
2023-11-15,20,Miami,ST0398,22,50,29.15,0.31,9.04,5170.11,1
2019-08-10,19,Sydney,ST0447,7,49,26.33,0.22,5.79,4985.0,1
2023-10-16,23,Osaka,ST0068,11,75,19.46,0.22,4.28,4693.5,0
2018-05-30,16,Rome,ST0199,150,53,27.71,0.21,5.82,3974.16,0
2023-11-10,13,Houston,ST0003,22,62,11.74,0.3,3.52,5067.57,0
2018-06-30,23,Osaka,ST0435,100,41,12.61,0.25,3.15,5647.78,0
2018-12-23,22,London,ST0240,7,31,22.15,0.18,3.99,4618.98,0
2019-02-27,22,Stockholm,ST0393,150,21,16.05,0.14,2.25,4259.08,0
2021-07-03,18,Los Angeles,ST0296,22,68,25.24,0.11,2.78,5380.91,1
2025-03-01,23,Seattle,ST0165,11,32,19.45,0.26,5.06,5848.73,0
2020-02-28,15,Miami,ST0142,100,18,23.32,0.28,6.53,4896.33,0
2021-07-31,15,Sydney,ST0226,150,64,28.32,0.17,4.81,4937.83,0
2019-04-27,11,Boston,ST0077,11,58,23.65,0.19,4.49,4798.16,0
2021-01-25,18,Houston,ST0008,100,62,28.4,0.21,5.96,5355.42,1
2024-04-11,20,Stockholm,ST0053,11,36,21.7,0.21,4.56,5239.42,1
2024-02-01,16,Paris,ST0282,22,37,32.28,0.29,9.36,4568.83,0
2021-01-15,20,Phoenix,ST0483,150,47,25.6,0.23,5.89,5597.21,1
2021-03-06,19,Helsinki,ST0126,11,43,28.37,0.24,6.81,5054.22,1
2018-10-19,19,Miami,ST0314,22,43,23.21,0.18,4.18,4597.24,1
2024-01-24,13,Rome,ST0026,11,17,15.64,0.21,3.28,4874.12,0
2018-04-29,16,Amsterdam,ST0463,150,10,27.07,0.3,8.12,5151.17,0
2018-07-26,23,Houston,ST0197,7,25,30.44,0.15,4.57,5201.12,0
2018-12-19,11,Madrid,ST0201,11,45,25.33,0.21,5.32,5178.26,0
2025-11-26,18,Dublin,ST0457,100,34,19.25,0.28,5.39,4610.11,1
2025-01-22,22,Seoul,ST0359,50,69,17.94,0.3,5.38,6041.96,0
2024-11-29,19,Paris,ST0160,22,56,29.91,0.2,5.98,5090.76,1
2020-03-22,11,Seoul,ST0389,150,47,26.13,0.26,6.79,5357.23,0
2023-12-26,14,Chicago,ST0499,50,34,31.56,0.21,6.63,5006.25,0
2024-05-14,17,Phoenix,ST0048,150,28,29.48,0.18,5.31,4394.27,1
2023-04-03,15,Houston,ST0234,22,10,15.94,0.15,2.39,5172.49,0
2025-09-04,14,Tokyo,ST0364,50,62,32.43,0.27,8.76,4802.04,0
2023-04-12,18,Denver,ST0486,11,14,19.01,0.16,3.04,5283.21,1
2019-08-12,23,Dublin,ST0133,22,54,14.52,0.19,2.76,5079.34,0
2022-05-25,18,San Francisco,ST0359,150,30,22.83,0.13,2.97,4478.85,1
2021-09-15,21,London,ST0233,50,24,23.57,0.12,2.83,5896.7,1
2018-05-04,14,Chicago,ST0244,7,40,24.45,0.18,4.4,4949.52,0
2021-12-10,20,Amsterdam,ST0237,11,64,29.64,0.21,6.22,4945.23,1
2021-03-02,23,Sydney,ST0179,100,63,20.95,0.23,4.82,4876.23,0
2024-06-11,17,Phoenix,ST0261,7,20,18.34,0.35,6.42,5202.9,1
2022-07-20,5,Seoul,ST0408,7,69,31.73,0.19,6.03,5085.54,0
2021-08-27,13,Oslo,ST0333,7,35,29.69,0.2,5.94,3943.91,0
2021-05-22,17,Oslo,ST0237,50,43,29.15,0.22,6.41,4745.82,1
2024-08-15,23,Madrid,ST0123,100,47,19.89,0.3,5.97,5136.39,0
2020-09-25,18,Oslo,ST0082,50,48,18.41,0.18,3.31,4935.42,1
2022-04-22,17,Chicago,ST0175,11,70,27.49,0.28,7.7,4954.65,1
2025-10-13,23,Helsinki,ST0221,50,52,24.31,0.22,5.35,4580.01,0
2024-05-12,20,London,ST0279,150,44,20.77,0.3,6.23,4357.97,1
2020-08-25,15,San Francisco,ST0340,150,65,27.38,0.22,6.02,5035.01,0
2018-11-16,18,Singapore,ST0477,150,14,17.93,0.33,5.92,4602.07,1
2024-06-09,16,Amsterdam,ST0059,100,34,21.64,0.18,3.9,5149.95,0
2024-09-07,18,Rome,ST0167,100,60,19.95,0.2,3.99,4826.92,1
2019-02-04,20,Rome,ST0091,22,29,26.06,0.3,7.82,4509.8,1
2022-07-21,15,Chicago,ST0307,7,34,35.24,0.19,6.7,5779.78,0
2025-09-08,11,Dublin,ST0395,50,25,17.57,0.16,2.81,4656.32,0
2021-09-03,14,Amsterdam,ST0331,150,28,27.15,0.31,8.42,5363.26,0
2018-09-09,20,Chicago,ST0112,11,46,21.03,0.15,3.16,5165.64,1
2024-07-06,12,Sydney,ST0326,7,25,26.76,0.35,9.37,5043.71,0
2019-08-24,23,Osaka,ST0077,50,40,16.11,0.26,4.19,5309.09,0
2023-12-17,18,Miami,ST0200,100,40,27.61,0.15,4.14,4583.55,1
2024-06-25,12,Rome,ST0101,11,46,18.08,0.17,3.07,4459.44,0
2025-08-23,16,London,ST0154,100,15,20.24,0.31,6.27,4968.69,0
2025-08-15,23,Miami,ST0471,50,71,30.41,0.23,6.99,5092.88,0
2021-11-11,21,Chicago,ST0299,7,37,13.03,0.25,3.26,4406.58,1
2024-11-09,13,Stockholm,ST0207,11,45,22.92,0.12,2.75,4934.44,0
2021-04-19,22,New York,ST0190,100,22,27.0,0.11,2.97,6106.67,0
2018-08-06,15,Los Angeles,ST0361,100,47,14.18,0.22,3.12,4970.96,0
2022-01-11,17,Houston,ST0441,22,33,17.23,0.3,5.17,4924.31,1
2018-05-08,23,Denver,ST0222,150,34,19.91,0.28,5.57,4228.14,0
2024-08-14,11,Berlin,ST0321,22,66,20.06,0.09,1.81,5734.5,0
2025-12-25,11,Berlin,ST0208,50,48,24.11,0.08,1.93,4682.76,0
2022-11-18,20,Oslo,ST0109,150,52,28.76,0.19,5.46,5371.28,1
2019-12-12,14,Amsterdam,ST0072,11,16,13.43,0.12,1.61,5338.52,0
2024-03-25,10,Berlin,ST0432,22,50,22.67,0.21,4.76,5472.49,0
2022-09-05,15,Phoenix,ST0148,150,57,25.03,0.21,5.26,6050.1,0
2019-05-30,10,Phoenix,ST0006,7,70,29.68,0.19,5.64,5633.39,0
2025-04-09,8,Los Angeles,ST0074,150,34,16.04,0.25,4.01,4167.62,0
2023-06-17,20,Osaka,ST0224,11,41,20.52,0.25,5.13,4847.78,1
2018-12-13,12,Phoenix,ST0329,50,101,27.68,0.08,2.21,4429.69,0
2023-02-11,11,Seoul,ST0310,50,61,26.93,0.25,6.73,4642.7,0
2024-12-27,16,San Francisco,ST0233,100,37,22.03,0.28,6.17,5076.17,0
2022-10-04,20,Oslo,ST0420,50,54,28.9,0.24,6.94,5195.03,1
2022-04-25,23,Paris,ST0116,11,31,17.44,0.14,2.44,5121.22,0
2022-10-06,8,Dublin,ST0004,100,54,23.93,0.3,7.18,4419.78,0
2023-08-03,16,Singapore,ST0122,150,67,32.96,0.17,5.6,5042.71,0
2023-08-18,19,Boston,ST0211,100,52,22.93,0.31,7.11,4026.86,1
2024-06-18,15,Paris,ST0018,7,53,26.65,0.31,8.26,5505.7,0
2024-05-16,16,Amsterdam,ST0361,22,70,22.83,0.29,6.62,5816.58,0
2019-04-09,23,Helsinki,ST0247,150,47,21.98,0.11,2.42,5203.19,0
2018-11-24,12,Phoenix,ST0374,150,29,15.53,0.19,2.95,4788.12,0
2023-11-27,19,Sydney,ST0399,22,32,27.19,0.21,5.71,4594.88,1
2023-03-20,19,Stockholm,ST0041,100,84,29.76,0.19,5.65,4235.29,1
2024-11-03,16,Chicago,ST0126,50,49,21.94,0.1,2.19,4482.49,0
2025-01-27,23,Singapore,ST0340,150,73,22.33,0.27,6.03,4460.02,0
2018-11-16,23,Osaka,ST0325,100,49,28.63,0.1,2.86,5413.33,0
2024-07-02,17,Miami,ST0314,7,62,30.01,0.22,6.6,4659.64,1
2021-11-08,21,Oslo,ST0399,7,43,18.8,0.16,3.01,4256.6,1
2023-04-05,15,Rome,ST0263,50,67,26.93,0.18,4.85,5310.14,0
2024-06-08,13,Singapore,ST0170,50,46,22.62,0.27,6.11,4061.87,0
2021-12-16,13,Miami,ST0149,11,12,18.14,0.3,5.44,4579.84,0
2018-05-25,15,Seoul,ST0473,100,62,30.78,0.21,6.46,5265.49,0
2021-05-30,12,Singapore,ST0402,100,72,37.38,0.26,9.72,3847.37,0
2020-12-02,15,New York,ST0323,50,57,22.73,0.31,7.05,5185.01,0
2024-06-26,14,San Francisco,ST0294,7,45,18.93,0.21,3.98,4578.43,0
2025-05-12,23,Miami,ST0415,150,87,21.28,0.09,1.92,4922.55,0
2025-01-01,10,Los Angeles,ST0147,50,45,27.14,0.32,8.69,4909.28,0
2018-12-04,17,Phoenix,ST0259,7,10,19.33,0.22,4.25,5236.8,1
2021-02-12,14,Boston,ST0068,100,36,14.93,0.08,1.19,4285.47,0
2021-02-24,10,Boston,ST0440,22,51,21.53,0.18,3.88,4293.91,0
2018-02-28,1,Singapore,ST0058,100,75,22.0,0.19,4.18,3880.55,0
2019-12-17,22,Helsinki,ST0379,11,47,19.51,0.19,3.71,5857.12,0
2025-05-23,17,Rome,ST0190,11,41,18.21,0.09,1.64,4832.83,1
2020-12-06,19,Seoul,ST0121,50,66,14.68,0.14,2.05,4648.34,1
2020-01-11,17,Stockholm,ST0442,7,42,22.43,0.25,5.61,4478.08,1
2021-11-05,22,Chicago,ST0496,11,53,22.76,0.33,7.51,5809.25,0
2024-09-05,22,Phoenix,ST0429,50,10,27.09,0.28,7.59,6051.58,0
2022-08-19,23,Sydney,ST0197,11,76,31.51,0.31,9.77,6083.11,0
2025-05-30,19,Rome,ST0372,150,13,18.02,0.25,4.51,4989.53,1
2019-11-17,11,Seattle,ST0296,150,12,15.73,0.28,4.41,5573.11,0
2021-11-14,22,New York,ST0329,22,66,25.52,0.1,2.55,4814.45,0
2019-04-21,16,New York,ST0086,50,35,22.47,0.25,5.62,5336.4,0
2022-06-22,16,Amsterdam,ST0155,50,10,16.79,0.22,3.69,5498.55,0
2023-12-22,15,Denver,ST0195,150,55,26.05,0.22,5.73,5369.47,0
2025-11-30,14,Berlin,ST0243,22,33,21.9,0.18,3.94,5121.61,0
2019-08-18,14,Stockholm,ST0446,50,49,23.38,0.24,5.61,4643.65,0
2018-02-18,16,Miami,ST0475,50,46,24.53,0.22,5.4,5770.8,0
2022-04-14,13,Osaka,ST0162,100,43,15.29,0.25,3.82,4263.54,0
2025-08-29,16,New York,ST0050,100,37,23.84,0.18,4.29,4617.72,0
2025-02-23,23,Paris,ST0490,50,50,21.19,0.2,4.24,5867.46,0
2024-11-05,16,Tokyo,ST0440,22,31,18.3,0.18,3.29,4595.93,0
2021-10-04,11,Boston,ST0137,7,22,16.49,0.26,4.29,4595.35,0
2020-11-11,16,Tokyo,ST0300,50,70,32.88,0.2,6.58,4636.07,0
2023-03-04,13,Sydney,ST0346,150,58,23.94,0.19,4.55,4448.91,0
2020-09-17,14,Singapore,ST0345,100,51,17.54,0.29,5.09,4583.25,0
2020-03-09,17,Stockholm,ST0173,150,18,20.1,0.2,4.02,4895.35,1
2025-09-28,23,San Francisco,ST0161,100,48,19.79,0.17,3.36,5336.71,0
2018-02-13,23,Osaka,ST0005,7,50,27.44,0.26,7.14,5779.31,0
2018-02-18,8,Madrid,ST0051,100,58,29.88,0.13,3.88,4336.68,0
2019-03-02,13,Osaka,ST0229,22,30,19.19,0.24,4.61,5269.6,0
2020-06-17,23,Singapore,ST0146,22,28,17.14,0.31,5.31,5351.92,0
2020-03-01,18,New York,ST0013,100,54,24.33,0.26,6.33,4789.29,1
2019-01-12,19,New York,ST0481,100,14,16.24,0.17,2.76,4757.77,1
2025-05-13,13,Seattle,ST0487,100,34,14.51,0.26,3.77,4776.77,0
2025-02-26,9,Houston,ST0363,7,28,23.04,0.18,4.15,4423.7,0
2018-12-20,17,Dublin,ST0067,50,51,16.94,0.26,4.4,4507.61,1
2025-05-12,17,Sydney,ST0461,150,44,20.64,0.15,3.1,4779.74,1
2024-05-07,23,San Francisco,ST0459,7,17,28.5,0.2,5.7,5091.69,0
2025-10-20,12,San Francisco,ST0130,22,29,18.97,0.15,2.84,4711.4,0
2023-03-28,15,Osaka,ST0480,7,82,22.01,0.23,5.06,5011.96,0
2025-03-01,12,Rome,ST0473,22,58,22.97,0.08,1.84,5161.8,0
2022-10-15,12,Seoul,ST0463,150,24,24.32,0.2,4.86,5296.16,0
2021-08-17,23,Boston,ST0083,7,32,25.81,0.17,4.39,6179.78,0
2021-02-09,14,Sydney,ST0032,50,65,30.02,0.24,7.2,4564.8,0
2022-05-11,17,London,ST0031,22,10,20.32,0.24,4.88,4988.04,1
2020-12-20,3,San Francisco,ST0226,7,19,16.54,0.24,3.97,4770.83,0
2023-07-08,17,Seattle,ST0313,50,57,19.71,0.26,5.12,5156.21,1
2020-01-01,19,Tokyo,ST0252,7,41,32.07,0.25,8.02,4524.13,1
2019-08-13,19,Oslo,ST0394,50,60,22.26,0.3,6.68,5160.05,1
2020-06-13,6,Dublin,ST0330,7,50,21.97,0.26,5.71,5179.99,0
2022-12-14,18,Seoul,ST0133,7,78,26.47,0.26,6.88,5368.34,1
2018-05-23,17,Chicago,ST0037,100,60,22.23,0.19,4.22,4272.66,1
2020-10-23,19,Sydney,ST0229,7,51,30.02,0.28,8.4,4857.67,1
2023-08-01,12,Phoenix,ST0335,150,53,29.91,0.27,8.08,5401.89,0
2018-01-04,16,New York,ST0341,50,35,18.52,0.22,4.07,4854.77,0
2020-12-27,19,Phoenix,ST0359,22,42,22.37,0.17,3.8,5440.3,1
2022-05-22,18,Helsinki,ST0002,100,41,19.18,0.13,2.49,5590.71,1
2025-12-08,20,Sydney,ST0252,50,12,23.26,0.28,6.51,5055.21,1
2022-11-22,23,Berlin,ST0433,150,49,16.8,0.25,4.2,5149.63,0
2018-10-15,14,Oslo,ST0116,7,56,16.38,0.29,4.75,4406.47,0
2022-04-24,13,Seoul,ST0419,50,42,25.2,0.23,5.8,4489.49,0
2019-05-12,15,Helsinki,ST0275,22,22,19.52,0.3,5.85,4875.93,0
2021-09-27,22,Osaka,ST0156,50,74,23.94,0.21,5.03,6121.36,0
2018-08-15,23,Tokyo,ST0491,150,11,21.26,0.22,4.68,5458.25,0
2019-01-07,14,Paris,ST0274,22,28,17.98,0.18,3.24,5259.58,0
2018-11-26,12,Rome,ST0390,22,32,12.89,0.29,3.74,5427.09,0
2025-04-07,16,Seattle,ST0091,100,39,24.95,0.32,7.98,5124.09,0
2018-06-11,14,Berlin,ST0339,11,12,13.86,0.23,3.19,4507.79,0
2021-05-09,18,Seoul,ST0200,7,33,16.67,0.14,2.33,5707.85,1
2025-01-27,22,Seoul,ST0184,50,79,30.18,0.19,5.73,5722.39,0
2018-12-14,17,Tokyo,ST0225,150,49,23.67,0.08,1.89,5737.03,1
2020-02-16,20,Phoenix,ST0019,11,51,23.81,0.23,5.48,4696.61,1
2018-04-14,21,Singapore,ST0304,11,18,21.09,0.26,5.48,4905.03,1
2023-06-27,19,Berlin,ST0033,100,25,16.17,0.24,3.88,5283.96,1
2025-03-20,8,Miami,ST0256,100,55,21.88,0.21,4.6,4077.78,0
2023-01-15,13,Los Angeles,ST0019,22,64,25.84,0.19,4.91,4805.13,0
2018-08-18,20,London,ST0404,150,53,23.98,0.3,7.2,5481.17,1
2018-06-25,20,Berlin,ST0061,11,46,26.81,0.24,6.43,5537.63,1
2025-05-02,22,Osaka,ST0268,50,24,15.45,0.17,2.63,5489.87,0
2025-08-09,10,Oslo,ST0077,150,52,26.05,0.3,7.82,4894.38,0
2024-07-01,11,Denver,ST0474,7,25,15.09,0.18,2.72,4688.91,0
2018-06-01,12,Singapore,ST0073,50,74,20.25,0.31,6.28,5413.6,0
2025-05-02,22,Los Angeles,ST0242,100,31,23.43,0.13,3.05,5489.18,0
2018-07-07,17,Denver,ST0360,150,36,16.2,0.08,1.3,4385.53,1
2019-06-19,23,Los Angeles,ST0089,150,36,21.47,0.27,5.8,5948.73,0
2018-07-24,23,Miami,ST0421,7,25,11.29,0.39,4.4,6139.64,0
2023-02-12,18,Dublin,ST0088,100,19,25.1,0.21,5.27,4903.89,1
2018-09-19,22,Houston,ST0059,50,51,18.19,0.2,3.64,5343.34,0
2024-09-03,20,Dublin,ST0113,7,50,28.67,0.19,5.45,5104.0,1
2020-04-10,1,Madrid,ST0173,150,36,26.14,0.19,4.97,4391.44,0
2025-08-10,12,Berlin,ST0167,7,65,28.54,0.28,7.99,3991.06,0
2025-09-03,17,Helsinki,ST0280,11,39,21.28,0.18,3.83,4752.06,1
2021-08-10,22,Seattle,ST0392,7,10,28.09,0.25,7.02,5031.18,0
2024-08-26,22,San Francisco,ST0172,7,15,16.48,0.21,3.46,5688.69,0
2019-05-10,17,Boston,ST0073,50,54,21.53,0.25,5.38,5764.75,1
2019-11-20,22,Seoul,ST0190,100,43,26.54,0.26,6.9,5299.44,0
2019-11-07,23,Rome,ST0125,100,67,25.4,0.26,6.61,4870.07,0
2018-06-16,13,Phoenix,ST0052,150,39,22.3,0.1,2.23,5279.36,0
2024-11-13,4,Berlin,ST0399,11,99,37.39,0.2,7.48,4734.27,0
2018-03-06,19,Amsterdam,ST0042,7,33,22.92,0.21,4.81,4924.56,1
2018-01-30,18,San Francisco,ST0475,7,18,20.36,0.23,4.68,5005.86,1
2025-12-04,16,Tokyo,ST0304,22,67,24.27,0.24,5.83,5565.74,0
2022-09-01,17,Seoul,ST0414,50,49,23.4,0.31,7.25,4804.73,1
2025-10-06,23,Phoenix,ST0106,11,42,18.74,0.27,5.06,4882.64,0
2025-03-05,21,Boston,ST0268,50,10,19.23,0.19,3.65,4465.27,1
2022-08-15,15,Denver,ST0481,11,33,21.72,0.12,2.61,5045.02,0
2024-11-05,23,Seoul,ST0020,100,50,28.04,0.3,8.41,5690.42,0
2020-01-08,23,Seoul,ST0256,100,35,18.61,0.27,5.02,5388.56,0
2018-12-27,21,Tokyo,ST0424,22,82,27.9,0.25,6.97,4541.39,1
2021-11-25,23,Madrid,ST0003,100,38,21.02,0.2,4.2,4721.63,0
2020-08-23,14,Seattle,ST0061,100,34,15.25,0.17,2.59,5815.49,0
2019-01-27,21,Dublin,ST0186,100,63,31.45,0.35,11.01,4160.07,1
2023-09-10,11,Denver,ST0238,150,28,19.01,0.2,3.8,4572.56,0
2025-05-24,19,Seattle,ST0142,7,45,19.79,0.08,1.58,4462.71,1
2020-03-04,15,Houston,ST0408,11,40,17.15,0.19,3.26,4303.11,0
2025-09-07,17,Amsterdam,ST0255,11,23,16.52,0.13,2.15,4829.31,1
2019-10-17,13,Osaka,ST0473,7,63,27.59,0.22,6.07,4471.61,0
2018-08-10,19,Tokyo,ST0187,22,58,25.67,0.33,8.47,5212.51,1
2020-05-08,22,Madrid,ST0129,22,47,27.02,0.16,4.32,4818.87,0
2024-12-01,19,Sydney,ST0233,7,51,26.66,0.3,8.0,4274.15,1
2019-03-04,13,Singapore,ST0027,100,49,20.26,0.46,9.32,5098.89,0
2019-12-22,17,San Francisco,ST0403,7,34,19.68,0.22,4.33,4974.71,1
2023-06-10,15,Stockholm,ST0060,7,39,29.4,0.32,9.41,5043.62,0
2020-08-21,11,Singapore,ST0228,100,55,32.37,0.32,10.36,5216.7,0
2024-07-02,23,London,ST0215,11,46,26.66,0.17,4.53,5212.77,0
2025-08-04,23,London,ST0118,7,33,17.65,0.23,4.06,4917.28,0
2021-08-28,21,Denver,ST0051,11,35,30.79,0.13,4.0,5670.04,1
2022-08-17,14,Seattle,ST0193,11,10,20.39,0.2,4.08,4306.75,0
2018-10-29,9,Amsterdam,ST0300,50,44,28.16,0.26,7.32,4820.99,0
2018-08-11,20,Madrid,ST0075,11,44,16.13,0.12,1.94,4862.94,1
2024-11-01,17,Rome,ST0092,50,62,29.23,0.26,7.6,4816.76,1
2022-03-10,11,Phoenix,ST0235,150,53,26.99,0.08,2.16,4410.77,0
2020-03-06,14,Tokyo,ST0184,22,47,19.62,0.22,4.32,4753.23,0
2020-04-08,17,London,ST0066,7,30,18.41,0.14,2.58,5103.65,1
2025-10-06,20,Helsinki,ST0031,22,29,29.08,0.2,5.82,5781.43,1
2019-07-14,14,Houston,ST0437,50,10,21.21,0.24,5.09,4882.04,0
2023-02-22,14,Madrid,ST0088,22,44,20.72,0.2,4.14,5283.71,0
2020-06-19,18,Miami,ST0310,11,57,23.68,0.2,4.74,4377.98,1
2025-02-26,16,Dublin,ST0464,11,10,16.25,0.21,3.41,5166.83,0
2024-06-25,16,Oslo,ST0438,11,51,13.22,0.22,2.91,4033.13,0
2018-12-21,11,Madrid,ST0439,100,41,29.3,0.25,7.33,4846.32,0
2023-06-27,17,Seattle,ST0303,50,30,18.88,0.25,4.72,4222.84,1
2023-03-11,20,Boston,ST0008,150,37,26.57,0.29,7.7,4169.73,1
2022-10-20,15,Singapore,ST0447,11,27,12.18,0.15,1.83,6069.33,0
2020-10-12,21,London,ST0223,100,83,32.11,0.17,5.46,4857.54,1
2020-06-29,20,Helsinki,ST0485,11,53,21.47,0.11,2.36,6629.77,1
2024-06-07,17,Los Angeles,ST0214,7,38,23.13,0.2,4.63,4993.87,1
2018-06-14,23,Amsterdam,ST0376,100,42,17.23,0.21,3.62,4796.7,0
2018-05-18,23,Madrid,ST0272,50,68,26.7,0.13,3.47,4453.84,0
2023-05-18,18,Seoul,ST0421,7,51,22.25,0.19,4.23,4652.59,1
2023-01-28,17,Amsterdam,ST0124,7,10,13.69,0.18,2.46,5498.53,1
2024-04-06,13,Sydney,ST0007,150,48,24.89,0.31,7.72,5490.86,0
2022-07-24,17,Seattle,ST0068,22,35,18.88,0.2,3.78,4698.51,1
2021-04-26,20,Denver,ST0332,7,53,27.32,0.31,8.47,5940.71,1
2018-03-07,18,Amsterdam,ST0343,22,66,24.16,0.3,7.25,5487.4,1
2019-10-25,23,Seoul,ST0236,100,46,20.18,0.12,2.42,5020.69,0
2024-07-18,23,Los Angeles,ST0500,50,38,26.49,0.28,7.42,4924.1,0
2023-03-15,23,Sydney,ST0071,150,10,13.09,0.16,2.09,4602.49,0
2022-07-19,19,San Francisco,ST0405,22,50,25.97,0.26,6.75,4508.83,1
2025-01-11,11,Rome,ST0361,150,52,21.09,0.11,2.32,5290.03,0
2018-01-06,23,Tokyo,ST0037,50,76,28.06,0.26,7.29,5757.15,0
2025-09-30,14,London,ST0272,7,67,27.42,0.28,7.68,4982.71,0
2021-04-29,23,Madrid,ST0386,22,49,16.46,0.32,5.27,4552.08,0
2025-10-30,23,Dublin,ST0278,100,43,29.04,0.3,8.71,5291.23,0
2020-04-28,20,Osaka,ST0042,100,53,14.29,0.23,3.29,4399.13,1
2021-10-07,18,Singapore,ST0478,7,22,14.72,0.33,4.86,5453.58,1
2023-10-10,17,Osaka,ST0187,7,48,22.52,0.26,5.86,4592.05,1
2019-03-31,22,Berlin,ST0188,50,39,20.58,0.22,4.53,4726.75,0
2024-12-10,19,New York,ST0188,22,34,24.42,0.31,7.57,4618.03,1
2019-12-19,17,Tokyo,ST0287,150,54,22.3,0.25,5.58,5206.9,1
2018-10-02,23,Oslo,ST0364,11,32,17.13,0.2,3.43,4544.63,0
2019-07-21,20,London,ST0123,100,21,32.19,0.31,9.98,5035.03,1
2019-04-11,22,Tokyo,ST0245,150,12,32.06,0.18,5.77,5007.98,0
2024-07-04,8,Seoul,ST0108,150,54,18.95,0.23,4.36,4463.66,0
2020-07-12,12,London,ST0181,22,28,22.49,0.13,2.92,4455.55,0
2023-08-25,21,Osaka,ST0217,22,97,32.03,0.16,5.12,4864.55,1
2018-08-12,18,Chicago,ST0191,22,38,27.08,0.24,6.5,5422.23,1
2023-01-28,16,Amsterdam,ST0257,100,71,25.69,0.15,3.85,6011.41,0
2019-05-18,8,Amsterdam,ST0364,100,30,18.46,0.4,7.39,5637.29,0
2025-08-10,23,Oslo,ST0461,22,38,34.69,0.25,8.67,5587.4,0
2023-01-26,18,Dublin,ST0189,150,44,22.02,0.21,4.62,5252.33,1
2025-10-10,19,Chicago,ST0097,50,44,30.83,0.08,2.47,5258.25,1
2018-12-24,21,Chicago,ST0201,11,67,25.72,0.23,5.91,5515.84,1
2021-03-27,23,Chicago,ST0056,11,38,23.89,0.34,8.12,3993.57,0
2021-02-04,14,Houston,ST0357,11,74,32.34,0.26,8.41,4685.07,0
